client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
5,1,1000,2,0.03260990447597578,0.985,0.021794711472466588,0.99,0.9849996249906248,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.05,0.9997087378640778,0.0151711106300354,0.975609756097561,0.05,0.0151711106300354,,7.354375238442281,7.4313335387211135,0.0,0.0,2334.263774999954,1,0.01,64
5,2,1000,2,0.021494259184692055,0.99,0.01504963357001543,0.995,0.99,0.9949998749968749,0.9949998749968749,0.0,"{""0"": 0.0, ""1"": 0.9949748743718593}",0.02,0.9998039215686274,0.18524044752120972,0.9850746268656716,0.02,0.18524044752120972,,7.436732733004837,7.665264255184244,0.0,0.0,194.93495399996164,1,0.01,64
5,3,1000,2,0.014211286732461303,0.995,0.010766137653263286,0.99,0.9949998749968749,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.02,0.9999009900990099,0.257890522480011,0.9900990099009901,0.02,0.257890522480011,,7.6567211209315245,7.814940589146808,0.0,0.0,208.41461700001673,1,0.01,64
5,4,1000,2,0.011695026136294473,0.99,0.024911295311540016,0.99,0.99,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.03,0.9998009900990099,0.0007155537605285645,0.9852216748768473,0.03,0.0007155537605285645,,7.831362801313208,8.064946073403844,0.0,0.0,238.846733999992,1,0.01,64
5,5,1000,2,0.02331091177802591,0.99,0.021790526711356506,0.99,0.9899989998999901,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.02,0.9999009900990099,0.02410489320755005,0.9900990099009901,0.02,0.02410489320755005,,8.052348235548115,8.320088738915999,0.0,0.0,240.2374410000334,1,0.01,64
5,6,1000,2,0.023278296413991484,0.99,0.011235830139384007,0.99,0.9899989998999901,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.02,0.9998009900990099,0.25919926166534424,0.9900990099009901,0.02,0.25919926166534424,,8.305682293638105,8.403770975865756,0.0,0.0,137.5421230000029,1,0.01,64
5,7,1000,2,0.012249291930970685,0.985,0.01911537239948302,0.99,0.9849996249906248,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.01,1.0,0.05581563711166382,0.9950248756218906,0.01,0.05581563711166382,,8.402840892231353,8.459702289761847,0.0,0.0,155.53411299998743,1,0.01,64
5,8,1000,2,0.019263234616119007,0.99,0.020399114582623668,0.985,0.9899989998999901,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.05,0.9997039215686274,1.9550323486328125e-05,0.975609756097561,0.05,1.9550323486328125e-05,,8.459602807820387,8.506221909631224,0.0,0.0,304.6201490000158,1,0.01,64
5,9,1000,2,0.021664371830368623,0.985,0.03262557962436574,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,0.0004801750183105469,0.9852216748768473,0.03,0.0004801750183105469,,8.515928748875197,8.548736903778302,0.0,0.0,347.31368199999224,1,0.01,64
5,10,1000,2,0.03170580742875018,0.985,0.02846491103987603,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.02,0.9997039215686274,0.22415262460708618,0.9850746268656716,0.02,0.22415262460708618,,8.55537845774717,8.551061569235355,0.0,0.0,281.01055399997676,1,0.01,64
5,11,1000,2,0.029214631474971497,0.985,0.03185125574234604,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9996059017666472,8.26120376586914e-05,0.9852216748768473,0.03,8.26120376586914e-05,,8.560470231923107,8.582089013516025,0.0,0.0,102.0380369999998,1,0.01,64
5,12,1000,2,0.03159497608427131,0.985,0.01737264863913701,0.99,0.9849996249906248,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.03,0.9998039215686274,0.00014472007751464844,0.9852216748768473,0.03,0.00014472007751464844,,8.575667366773116,8.625647209273257,0.0,0.0,166.77318899996862,1,0.01,64
5,13,1000,2,0.019222768722098493,0.99,0.020839782373510474,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.05,0.9997039215686274,8.225440979003906e-06,0.975609756097561,0.05,8.225440979003906e-06,,8.613167730813833,8.60916114399162,0.0,0.0,406.4944559999617,1,0.01,64
5,14,1000,2,0.020523981773290956,0.99,0.025019171414895958,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.07,0.9997039215686274,6.794929504394531e-06,0.966183574879227,0.07,6.794929504394531e-06,,8.60841725975398,8.612572808660381,0.0,0.0,305.05993700001,1,0.01,64
5,15,1000,2,0.0250573127414091,0.99,0.02745503024198026,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.05,0.9997039215686274,1.7881393432617188e-05,0.975609756097561,0.05,1.7881393432617188e-05,,8.61551121527676,8.61383111349062,0.0,0.0,528.2474109999953,1,0.01,64
5,16,1000,2,0.027388522750697142,0.99,0.031209190667139453,0.985,0.99,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.02,0.9997039215686274,0.1215631365776062,0.9850746268656716,0.02,0.1215631365776062,,8.612485613913867,8.605575847597827,0.0,0.0,262.57630700001755,1,0.01,64
5,17,1000,2,0.030799547850619113,0.985,0.031505818944422614,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,7.522106170654297e-05,0.9852216748768473,0.03,7.522106170654297e-05,,8.607445598833175,8.60294727727914,0.0,0.0,201.52332700001807,1,0.01,64
5,18,1000,2,0.03161161002935664,0.985,0.02947013668017373,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,8.20159912109375e-05,0.9852216748768473,0.03,8.20159912109375e-05,,8.600716132171224,8.596363785664035,0.0,0.0,50.62399800004869,1,0.01,64
5,19,1000,2,0.030400336079764223,0.985,0.031407017260788095,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,8.26120376586914e-05,0.9852216748768473,0.03,8.26120376586914e-05,,8.59557564357443,8.583786784752458,0.0,0.0,578.5115529999985,1,0.01,64
