client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,confusion_matrix_counts,confusion_matrix_normalized,confusion_matrix_class_names,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
5,1,4248,2,0.7653494903019497,0.15294117647058825,0.05067562524761472,0.9952941176470588,0.134522375142125,0.9908024584487535,0.9908024584487535,0.023255813953488413,"{""0"": 0.984375, ""1"": 0.997229916897507}","{""0"": 0.9921259842519685, ""1"": 0.995850622406639}","{""0"": 0.9767441860465116, ""1"": 0.9986130374479889}","[[126.0, 3.0], [1.0, 720.0]]","[[0.9767441860465116, 0.023255813953488372], [0.0013869625520110957, 0.9986130374479889]]","[""0"", ""1""]",0.13178294573643412,0.9981843440327769,0.07024991512298584,0.9876543209876543,0.13178294573643412,0.07024991512298584,,5.744162299729136,123.50684478495901,123.39947123002463,12339.947601536029,1927.7603340015048,1,0.01,64,,,,,,4.728507067217623,1e-05,1.0,1.0,1.0,1,True,False,,
5,2,4248,2,49.939290046691895,0.8482352941176471,1.564170005206472,0.9611764705882353,0.45894334818586885,0.9253153131564864,0.9253153131564864,0.11627906976744184,"{""0"": 0.8735632183908046, ""1"": 0.9770674079221682}","{""0"": 0.8636363636363636, ""1"": 0.979108635097493}","{""0"": 0.8837209302325582, ""1"": 0.9750346740638003}","[[114.0, 15.0], [18.0, 703.0]]","[[0.8837209302325582, 0.11627906976744186], [0.024965325936199722, 0.9750346740638003]]","[""0"", ""1""]",0.11627906976744186,0.9812699278614163,0.5383234024047852,0.9770674079221682,0.11627906976744186,0.5383234024047852,,123.50672223512942,175.06430933179735,123.33940338853526,12333.94044522066,303.7538329954259,1,0.01,64,,,,,,7.077391578166641,1e-05,1.0,1.0,1.0,2,True,False,,
5,3,4248,2,166.66940253121513,0.8482352941176471,10.235558963181186,0.9611764705882353,0.45894334818586885,0.9275678551047232,0.9275678551047232,0.07751937984496127,"{""0"": 0.8782287822878229, ""1"": 0.9769069279216235}","{""0"": 0.8380281690140845, ""1"": 0.9858757062146892}","{""0"": 0.9224806201550387, ""1"": 0.9680998613037448}","[[119.0, 10.0], [23.0, 698.0]]","[[0.9224806201550387, 0.07751937984496124], [0.0319001386962552, 0.9680998613037448]]","[""0"", ""1""]",0.07751937984496124,0.9843096091356844,0.9995825886726379,0.9754730203223546,0.07751937984496124,0.9995825886726379,,175.05825145091697,212.698745874134,122.29428372739417,12229.428272753308,356.78679098782595,1,0.01,64,,,,,,9.009958991683897,1e-05,1.0,1.0,1.0,3,True,False,,
5,4,4248,2,194.39723205566406,0.84,21.744796928550517,0.9588235294117647,0.4637124459537197,0.9123295583472575,0.9123295583472575,0.24031007751937983,"{""0"": 0.8484848484848485, ""1"": 0.9761742682096665}","{""0"": 0.9607843137254902, ""1"": 0.9585561497326203}","{""0"": 0.7596899224806202, ""1"": 0.9944521497919556}","[[98.0, 31.0], [4.0, 717.0]]","[[0.7596899224806202, 0.24031007751937986], [0.005547850208044383, 0.9944521497919556]]","[""0"", ""1""]",0.23255813953488372,0.9603422657097899,0.9990635514259338,0.9768392370572208,0.23255813953488372,0.9990635514259338,,212.69519677417364,246.03911443840659,122.32103722065206,12232.10371876885,256.6605000029085,1,0.01,64,,,,,,10.725509696418232,1e-05,1.0,1.0,1.0,4,True,False,,
5,5,4248,2,143.4390811920166,0.788235294117647,33.451534918376375,0.9764705882352941,0.5861106301939059,0.9527903670132409,0.9527903670132409,0.11627906976744184,"{""0"": 0.9193548387096774, ""1"": 0.9862258953168044}","{""0"": 0.957983193277311, ""1"": 0.9794801641586868}","{""0"": 0.8837209302325582, ""1"": 0.9930651872399445}","[[114.0, 15.0], [5.0, 716.0]]","[[0.8837209302325582, 0.11627906976744186], [0.006934812760055479, 0.9930651872399445]]","[""0"", ""1""]",0.11627906976744186,0.9787242007148861,0.9999844431877136,0.9862258953168044,0.11627906976744186,0.9999844431877136,,246.0372602953773,275.3302671573116,122.84572857272838,12284.57327714571,253.19037500594277,1,0.01,64,,,,,,12.301691480042896,1e-05,1.0,1.0,1.0,5,True,False,,
5,6,4248,2,493.5469774518694,0.44,22.808881214686803,0.9388235294117647,0.41309241981153966,0.8729724447918703,0.8729724447918703,0.2790697674418605,"{""0"": 0.7815126050420168, ""1"": 0.9644322845417237}","{""0"": 0.8532110091743119, ""1"": 0.951417004048583}","{""0"": 0.7209302325581395, ""1"": 0.9778085991678225}","[[93.0, 36.0], [16.0, 705.0]]","[[0.7209302325581395, 0.27906976744186046], [0.022191400832177532, 0.9778085991678225]]","[""0"", ""1""]",0.27906976744186046,0.9494930240516127,7.152557373046875e-07,0.9665529010238908,0.27906976744186046,7.152557373046875e-07,,275.32200579042575,302.0422064896128,123.09937942517057,12309.938052646135,249.7611250000773,1,0.01,64,,,,,,13.776203532326177,1e-05,1.0,1.0,1.0,6,True,False,,
5,7,4248,2,643.50779070173,0.36470588235294116,40.462119000298635,0.9670588235294117,0.34900634825181964,0.9352000087126038,0.9352000087126038,0.12403100775193798,"{""0"": 0.889763779527559, ""1"": 0.9806362378976486}","{""0"": 0.904, ""1"": 0.9779310344827586}","{""0"": 0.875968992248062, ""1"": 0.9833564493758669}","[[113.0, 16.0], [12.0, 709.0]]","[[0.875968992248062, 0.12403100775193798], [0.016643550624133148, 0.9833564493758669]]","[""0"", ""1""]",0.12403100775193798,0.9757125316750082,0.5888891220092773,0.9806362378976486,0.12403100775193798,0.5888891220092773,,302.03394840967087,325.7951546930441,122.93760446438328,12293.760601085287,292.13516700838227,1,0.01,64,,,,,,15.17541982626362,1e-05,1.0,1.0,1.0,7,True,False,,
5,8,4248,2,434.63921029227123,0.7705882352941177,45.649129254477366,0.9211764705882353,0.5442660001814688,0.8633279816458719,0.8633279816458719,0.10852713178294571,"{""0"": 0.7744107744107744, ""1"": 0.9522451888809693}","{""0"": 0.6845238095238095, ""1"": 0.9794721407624634}","{""0"": 0.8914728682170543, ""1"": 0.926490984743412}","[[115.0, 14.0], [53.0, 668.0]]","[[0.8914728682170543, 0.10852713178294573], [0.07350901525658807, 0.926490984743412]]","[""0"", ""1""]",0.10852713178294573,0.9701294424590516,0.10825961828231812,0.9529914529914529,0.10852713178294573,0.10825961828231812,,325.7787125017979,346.8190624855659,121.67624861207086,12167.625147017721,264.9607920029666,1,0.01,64,,,,,,16.51287594668254,1e-05,1.0,1.0,1.0,8,True,False,,
5,9,4248,2,489.3603275844029,0.548235294117647,36.11849021911621,0.9541176470588235,0.40230726973081854,0.9082477394069732,0.9082477394069732,0.18604651162790697,"{""0"": 0.8433734939759037, ""1"": 0.9731219848380427}","{""0"": 0.875, ""1"": 0.9671232876712329}","{""0"": 0.813953488372093, ""1"": 0.9791955617198336}","[[105.0, 24.0], [15.0, 706.0]]","[[0.813953488372093, 0.18604651162790697], [0.020804438280166437, 0.9791955617198336]]","[""0"", ""1""]",0.17054263565891473,0.9671257621747905,0.9999979138374329,0.9737569060773481,0.17054263565891473,0.9999979138374329,,346.8035614486246,367.0682320506907,123.09753384818752,12309.75402289778,238.06324999895878,1,0.01,64,,,,,,17.80359753163139,1e-05,1.0,1.0,1.0,9,True,False,,
5,10,4248,2,1398.6829572405134,0.5058823529411764,44.15276462691171,0.9423529411764706,0.36351837060702874,0.8911427010723685,0.8911427010723685,0.15503875968992253,"{""0"": 0.8164794007490637, ""1"": 0.9658060013956734}","{""0"": 0.7898550724637681, ""1"": 0.9719101123595506}","{""0"": 0.8449612403100775, ""1"": 0.9597780859916782}","[[109.0, 20.0], [29.0, 692.0]]","[[0.8449612403100775, 0.15503875968992248], [0.04022191400832178, 0.9597780859916782]]","[""0"", ""1""]",0.14728682170542637,0.9687625790671378,1.0,0.9664804469273743,0.14728682170542637,1.0,,367.0579903947671,387.47302791800723,122.01705686745382,12201.70619408921,238.50145800679456,1,0.01,64,,,,,,19.05359753163139,1e-05,1.0,1.0,1.0,10,True,False,,
