round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,6,,1.5842784235008336,0.9731169939041138,0.0,6.572153011957805,0.5406108637677495,0.12087501818314195,2341.904125001747,0.8819131851196289,0.05316340893431289,2.078516205151876,0.6057115010385592
2,fedavg,6,,0.6073829423724657,0.9966055750846863,0.0,7.399202823638916,0.26548019036202697,0.12604199582710862,551.1101669981144,0.9762579957644145,0.006427910793794786,1.0638097027937572,0.1586630024127057
3,fedavg,6,,0.5086827448472108,0.9979457855224609,0.0,7.7285741964976,0.14867136468753583,0.10254199150949717,417.9335410008207,0.9846321980158488,0.005988014069768406,0.8671759267648061,0.19275049996996235
4,fedavg,6,,0.49921740310256896,0.9980583786964417,0.0,7.977453867594401,0.14127275611027457,0.0838330015540123,464.47879198240116,0.9906435251235962,0.004695478130708808,0.6888627906640371,0.2082768523124143
5,fedavg,6,,0.3275547922117318,0.9991871118545532,0.0,8.138729254404703,0.11432503355972551,0.3904170007444918,443.3258330100216,0.990658167997996,0.0029057793803539786,0.7178331116835276,0.12099997699300706
6,fedavg,6,,0.4648572537581413,0.9984528422355652,0.0,8.274662971496582,0.16778795836641328,0.10841700714081526,459.93037504376844,0.9925071636835734,0.00363403777907164,0.6515801052252451,0.18702793649666366
7,fedavg,6,,0.15059432501408482,0.9998451471328735,0.0,8.425593535105387,0.14361342638501326,0.12004101881757379,547.8510829852894,0.9952905416488648,0.002378167815855542,0.5200022558371226,0.17172253295096288
8,fedavg,6,,0.15566665506994662,0.9998348951339722,0.0,8.456228574117025,0.1229305554919716,0.10116701014339924,370.66212500212714,0.9958433270454407,0.0020460672855703833,0.4894028653701146,0.15336131441481834
9,fedavg,6,,0.31759456180086854,0.999302327632904,0.0,8.51832373936971,0.09900282054774859,0.09820802370086312,381.2599999946542,0.9940749526023864,0.003260011520981381,0.5859592656294504,0.15726780204933577
10,fedavg,6,,0.44181326342501703,0.998759925365448,0.0,8.667590141296387,0.13754018336428514,0.09529199451208115,381.2775000114925,0.9907752553621928,0.005682824490088964,0.7312505394220352,0.2524670912158549
11,fedavg,6,,0.16373934246735797,0.9998282194137573,0.0,8.800342082977295,0.11133006814504444,0.11787499533966184,442.99141701776534,0.9975868463516235,0.000904257187154294,0.4039026349782944,0.0729387200047016
12,fedavg,6,,0.11623858034882076,0.9999170303344727,0.0,8.835542678833008,0.11513133828729849,0.09941705502569675,597.0879170345142,0.998095691204071,0.0008693177911632732,0.3573838646213214,0.09731292859155488
13,fedavg,6,,0.1517998914076627,0.9998545050621033,0.0,8.916101932525635,0.11355276185170013,0.08737505413591862,379.6677080099471,0.9951122601826986,0.004486230987785501,0.5178067783514658,0.2663292305987298
14,fedavg,6,,0.1307765416128334,0.9998962879180908,0.0,8.950111230214437,0.11674432241402485,0.09695900371298194,506.63287501083687,0.997742756207784,0.0010723538559959211,0.3876914034287135,0.12027227508454531
15,fedavg,6,,0.4208260281255976,0.9989635944366455,0.0,9.018440882364908,0.15278675307621628,0.08662499021738768,514.8925840039738,0.9963198701540629,0.002480237067743068,0.4937586138645808,0.177179829029078
16,fedavg,6,,0.15370283364537937,0.999860942363739,0.0,9.204878330230713,0.12533208974788212,0.08887500734999776,498.21233295369893,0.9932660539944966,0.004412069258313121,0.657548189163208,0.2472901230786493
17,fedavg,6,,0.1247471032089164,0.999910831451416,0.0,9.219496250152588,0.12061926260150235,0.08975004311650991,478.9616670459509,0.9984030445416768,0.0007424199219885756,0.3462321956952413,0.0896215389870676
18,fedavg,6,,0.12653947633026263,0.9999082088470459,0.0,9.243544419606527,0.11497670824657219,0.09799998952075839,456.59987500403076,0.9981667717297872,0.0007424964457698844,0.3700957198937734,0.08154430082512609
19,fedavg,6,,0.13013816584958315,0.9999043345451355,0.0,9.27755848566691,0.12041168393852524,0.12004200834780931,472.0732909627259,0.9982002019882202,0.0008102566091876643,0.36643709739049274,0.09823621556911565
20,fedavg,6,,0.1273604067652671,0.9999098777770996,0.0,9.320375760396322,0.1274693252675214,0.08420797530561686,418.2746669976041,0.997590700785319,0.001044033986177283,0.4189304808775584,0.12474867454922361
