round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,3,,0.1619168305022924,0.9996910691261292,0.0,6.761516729990642,0.09714264406616012,0.15647100002524894,1993.8432320000175,0.892231265703837,0.01709640256924371,1.8092775742212932,0.13843763921256266
2,fedavg,4,,0.8211364042885816,0.9936670660972595,0.013381506757660913,7.220611214637756,0.30970050419978706,0.13981999998691208,1930.4308369999887,0.9344667196273804,0.028941340628914854,1.5899797976016998,0.4282275867472744
3,fedavg,4,,0.40281062392588246,0.9985601902008057,0.04683527365181319,7.51509690284729,0.06074216435522589,0.1040239999952064,1296.642730000002,0.9749000867207845,0.003385564726370339,1.0300499200820923,0.08365660316879422
4,fedavg,4,,0.32422402420655505,0.9991030693054199,0.04683527365181319,7.669303297996521,0.05556969593247923,0.11044500001844426,1279.8280540000064,0.9849914610385895,0.0031304984366396305,0.8094414472579956,0.10194667500554501
5,fedavg,4,,0.17597793029062805,0.9997408986091614,0.07359828716713501,7.768949508666992,0.1062745231136637,0.10559600002579828,1287.4071669999978,0.9864431818326315,0.011144167818958993,0.722851112484932,0.33208220875484407
6,fedavg,4,,0.29307663685665963,0.9992997646331787,0.05352602703064365,7.896719336509705,0.11441657431954824,0.12895000000412438,1276.7362969999851,0.9765003224213918,0.010868097694369113,1.0160731822252274,0.2967391909543323
7,fedavg,4,,0.41424353343152576,0.9986522793769836,0.04014452027298274,8.142826199531555,0.23450772207528242,0.10481499998604704,1244.17969000001,0.9468146860599518,0.027927197879743473,1.5638632625341415,0.5469215439139323
8,fedavg,4,,0.09020286912252952,0.999936044216156,0.04683527365181319,7.981875658035278,0.013688102656263452,0.10439399997608234,1247.9690000000119,0.9986688792705536,0.0008871466891078432,0.2368723601102829,0.08807814680483875
9,fedavg,4,,0.37127642169846237,0.9989588856697083,0.02007226013649137,8.221853256225586,0.26515666105434443,0.10411299999191215,1282.1987419999914,0.9730628033479055,0.013407297982776732,1.1534037590026855,0.36002102120508134
10,fedavg,4,,0.5427822656954187,0.9978852272033691,0.04683527365181319,8.271862030029297,0.1587448145240114,0.10300099998516998,1256.4045569999962,0.9819827278455099,0.01298780673552316,0.9069925844669342,0.3760681750053022
11,fedavg,4,,0.3844040210253379,0.998961329460144,0.02007226013649137,8.50468134880066,0.10267766765780509,0.10223999998970612,1244.1424499999982,0.9790077209472656,0.0053099663067088234,1.0619552284479141,0.15893400159223528
12,fedavg,4,,0.24012196147604478,0.9995990991592407,0.04683527365181319,8.499005556106567,0.07277319625041714,0.1038529999846105,1268.5157840000159,0.9933959146340688,0.002948037661059026,0.5803509503602982,0.16638277827472928
13,fedavg,4,,0.4153108537137574,0.9988476634025574,0.08028904054596547,8.630050420761108,0.13320222581911031,0.10432400000581765,1254.5461029999956,0.9849296907583872,0.008248603120250962,0.8787958323955536,0.30862922116435393
14,fedavg,4,,0.4633317575194124,0.9986037611961365,0.06021678040947411,8.747289419174194,0.10387209969632898,0.12861000001862521,1288.815086999989,0.9834939241409302,0.008238268468441489,0.9358381927013397,0.29741269351001093
15,fedavg,4,,0.8742599310536506,0.995527982711792,0.08028904054596547,8.984131336212158,0.38691212844682915,0.10370300000772659,1290.7566330000009,0.9699990451335907,0.02930126155684221,1.2481360882520676,0.7020525826959111
