client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
5,1,18306,2,0.671964655662405,0.7760786455488804,0.010904468443437383,0.9989077007099946,5.729227539934811,6.756869191279361,3.2926309914077874,329.26310542852434,5312.31858296087,1,0.01,64
5,2,18306,2,532.3355897048424,0.06908793009284545,0.0685351024733616,0.9929000546149646,18.026838979339228,12.667340088642016,12.431195199703689,1243.1195541592429,1753.3988750074059,1,0.01,64
5,3,18306,2,2126.9115179653827,0.06908793009284545,0.38584389865820207,0.9923539049699618,29.606552141698135,19.83884545460477,18.71755246875698,1871.7552826843673,2005.8746249997057,1,0.01,64
5,4,18306,2,4100.031965584591,0.06908793009284545,1.1890757179246167,0.9920808301474604,38.2145305551693,27.731988910566482,21.351108635008753,2135.1108815329544,1642.0657089911401,1,0.01,64
5,5,18306,2,6398.646652747845,0.06908793009284545,2.25608088872277,0.9920808301474604,45.91230251654447,34.782936808165125,22.583224101912403,2258.3223968188495,1989.732957968954,1,0.01,64
5,6,18306,2,9038.066246295797,0.06908793009284545,4.018770270942719,0.9915346805024576,53.22468574938117,41.95830545465232,23.679115448180248,2367.911586786321,2340.5959579977207,1,0.01,64
5,7,18306,2,11772.266635237069,0.06908793009284545,4.967322450895311,0.9915346805024576,59.94650463374032,48.93700613226193,24.42879412109071,2442.8794397749944,4440.958457998931,1,0.01,64
5,8,18306,2,14926.345012796337,0.06908793009284545,7.140385552373683,0.9893500819224468,66.78302017491201,55.66707066204396,24.781123155579515,2478.112311649815,3631.4712499734014,1,0.01,64
5,9,18306,2,18253.57098599138,0.06908793009284545,8.618624585967687,0.9896231567449482,73.44178626375727,62.6630161282693,25.561949528127755,2556.195048691145,1340.6849579769187,1,0.01,64
5,10,18306,2,21667.29818830819,0.06908793009284545,9.125950020881874,0.9907154560349536,79.97568081648045,69.2065292735185,25.29180048361722,2529.1801760481676,1247.5563749903813,1,0.01,64
5,11,18306,2,25717.98794450431,0.06908793009284545,11.211720936668858,0.9896231567449482,86.64078418624192,75.73284128349647,25.79349247090062,2579.3492564819644,1350.142916024197,1,0.01,64
5,12,18306,2,29620.132408405174,0.06908793009284545,13.841722558503157,0.9901693063899508,93.18351983055648,82.234527339025,25.86749117565567,2586.7491561845504,1383.2925829919986,1,0.01,64
5,13,18306,2,33658.56603582974,0.06908793009284545,15.564269910479698,0.9901693063899508,99.73968588610457,88.44829061882359,25.975297076731184,2597.529743042649,1263.7900420231745,1,0.01,64
5,14,18306,2,37913.586341594826,0.06908793009284545,20.16471153034207,0.9890770070999454,106.37541208652463,95.0170977126961,25.73787118096154,2573.787208659446,1296.536375011783,1,0.01,64
5,15,18306,2,42043.435546875,0.06908793009284545,16.634693317301974,0.9898962315674494,113.1280775773841,102.47495295770385,26.737854244592693,2673.785456881983,1418.658459035214,1,0.01,64
5,16,18306,2,46830.28623383621,0.06908793009284545,22.560070567426287,0.9893500819224468,120.01348902367613,108.84458143322344,26.01167298504982,2601.1673359323663,1318.5948749887757,1,0.01,64
5,17,18306,2,51688.42376077586,0.06908793009284545,26.399306621206414,0.9893500819224468,126.9370814799702,115.98674310197408,25.751942854681417,2575.1943302638438,1314.2355420277454,1,0.01,64
5,18,18306,2,56328.25060614224,0.06908793009284545,22.894842440580256,0.9890770070999454,133.8924338345115,123.64886345858966,26.264631451418467,2626.4633378440794,1302.9361250228249,1,0.01,64
5,19,18306,2,61852.42315463362,0.06908793009284545,27.380038300117256,0.988803932277444,141.13266264978515,130.17195664543092,26.011042137700894,2601.104255343866,1493.0712500354275,1,0.01,64
5,20,18306,2,67209.31452047414,0.06908793009284545,31.38696104590979,0.9896231567449482,148.39654615552035,137.81270671936295,26.488083248695087,2648.8083378832534,1334.1479999944568,1,0.01,64
