round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,6,,0.5668626228202505,0.996398389339447,2.0873741571995934,6.930706103642781,0.24989339078700495,0.4313749959692359,21888.37249999051,0.9169759909311931,0.03170897819582191,1.8009567459424336,0.42945744476898157
2,fedavg,6,,0.43066522823552245,0.9982406497001648,2.5577082933691413,7.264804522196452,0.24733793125528603,0.3387079923413694,19542.37804200966,0.9625292340914409,0.011318397753184243,1.2920759121576946,0.23464947276050122
3,fedavg,6,,0.3992139798896398,0.9986146688461304,2.7495364153718267,7.533624807993571,0.21898437010206573,0.37037499714642763,19471.368250000523,0.9724331259727478,0.008358095287996505,1.1477788190046947,0.21238055252977744
4,fedavg,6,,0.3428180392077059,0.9990472793579102,2.933549317589218,7.789302110671997,0.18129958798497928,0.3813339862972498,19422.3308750079,0.9802777926127116,0.005099757240484141,1.0065057078997295,0.15030509096385783
5,fedavg,6,,0.3135199886710517,0.9992409348487854,2.7971382086095304,8.022876739501953,0.13872229196918323,0.3553749993443489,19350.530333002098,0.9833179036776225,0.004968779954698403,0.9442662099997202,0.16301356610756768
6,fedavg,6,,0.2580969279926497,0.9995182156562805,2.694119402348829,8.22768259048462,0.12668754573211893,0.36045798333361745,19210.206999996444,0.9868901054064433,0.0034077808328820754,0.8586217959721884,0.14456327157798007
7,fedavg,6,,0.31432171645691065,0.9993019700050354,2.916497928966757,8.453230381011963,0.10588739137530812,0.36787500721402466,19369.575708988123,0.9828844189643859,0.005978705393247169,0.9959482649962107,0.20720867453299724
8,fedavg,6,,0.27068052788010477,0.9995023012161255,2.4553999616343756,8.608256657918295,0.08907258635244514,0.49799997941590846,19387.27987499442,0.9881777604420979,0.004421523328718775,0.8385668496290842,0.19219943462269873
9,fedavg,6,,0.2561872714561938,0.999575138092041,2.3665906458923915,8.781368891398111,0.08922603943659078,0.25695899967104197,19852.516415994614,0.9907818555831909,0.003020174240228416,0.7603853046894073,0.1551147599004897
10,fedavg,6,,0.2344444352725439,0.9996548891067505,2.213128148290243,8.922983487447103,0.05548335720741402,0.5185840127523988,19823.20462501957,0.9929914474487305,0.0018451157032845123,0.6745916406313578,0.11746538595662454
11,fedavg,6,,0.21301683489171055,0.9997259378433228,2.1250293070741946,9.069000562032064,0.047001413924976955,0.3946670040022582,19455.78095901874,0.9935164888699849,0.00168222766036595,0.6607895394166311,0.1020145988430833
12,fedavg,6,,0.2243093620893344,0.9997010231018066,2.1058464948739264,9.199336528778076,0.04216300892016254,0.36504099261946976,19269.482749979943,0.9924628535906473,0.0020592821675443065,0.720938523610433,0.11954097096822715
13,fedavg,6,,0.2431634438167643,0.9996612071990967,2.1264502561260668,9.323681990305582,0.05634911497306415,0.5762090149801224,19122.845750011038,0.9934892257054647,0.0018891493074875193,0.6772786478201548,0.1292955765370144
14,fedavg,6,,0.24696012143452767,0.9996528029441833,2.0269838224950445,9.404541810353598,0.03936121090883048,0.3566670056898147,19388.50979198469,0.9927039980888367,0.0014270714143012858,0.7296987374623617,0.08342788564994251
15,fedavg,6,,0.18148152582407326,0.9998194575309753,2.1165036127629646,9.545165379842123,0.05412923407302094,0.4972080059815198,19150.691208982607,0.993228010336558,0.0018258896758946673,0.7081287205219269,0.12840110965757168
