round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,median,6,,0.7874642231876794,0.9957535862922668,100.0,8.919215520222982,0.07894048195695526,11.407499987399206,9047.500416985713,0.903660507996877,0.012844008648914957,2.5250653823216758,0.14387560698374038
2,median,6,,0.6404464160612706,0.9977821707725525,100.0,9.788057486216227,0.14576585133890255,10.573792009381577,7014.665750000859,0.9598025838534038,0.020682969467795038,1.7215065360069275,0.5448986961877041
3,median,6,,0.44057599566605,0.9990602135658264,100.0,10.250733057657877,0.04842739861314181,10.119332990143448,6946.370374993421,0.979408057530721,0.004968169569479328,1.329653759797414,0.19867963603500544
4,median,6,,0.4505437878725276,0.999087393283844,100.0,10.629241307576498,0.06683912704768859,10.104875022079796,7100.835332996212,0.9806830485661825,0.0026528116344511667,1.3461090922355652,0.11301103239103145
5,median,6,,0.3490886739661835,0.9994879364967346,100.0,10.930431683858236,0.11722356101738843,10.03404098446481,6978.320624999469,0.9877846797307333,0.0038327327746270627,1.0914410849412282,0.20846008683011438
6,median,6,,0.3500459344892019,0.9995018839836121,100.0,11.137922604878744,0.1135204758134438,9.642249991884455,6984.147500013933,0.9887273033459981,0.003871631513120918,1.0645085473855336,0.22317205063525233
7,median,6,,0.3629365308225168,0.9994861483573914,100.0,11.356339931488037,0.0895478168425321,9.740625013364479,6949.089667003136,0.9874204675356547,0.0015437788079824392,1.1632166902224224,0.09106226905570128
8,median,6,,0.3225273549903976,0.9996035695075989,100.0,11.499266624450684,0.061555196535989794,9.40058400738053,6958.950375003042,0.9899650533994039,0.0015255224170137207,1.0483084817727406,0.1019190068825493
9,median,6,,0.44782624934587706,0.9992701411247253,100.0,11.742992719014486,0.1974378004521257,9.458457992877811,6947.5128749909345,0.9849989612897238,0.007792202406904668,1.2755319873491924,0.39224286880077663
10,median,6,,0.3085010402765106,0.9996575713157654,100.0,11.821045716603598,0.01148420816010813,9.21254200511612,6938.902583002346,0.9909790237744649,0.00151526292961999,1.019832690556844,0.10338615556651815
11,median,6,,0.47903477657266486,0.9991918206214905,100.0,11.989590326944986,0.08846686787328217,9.315083007095382,6914.0990000159945,0.9841551780700684,0.006773972293211826,1.3364936709403992,0.3561639319369898
12,median,6,,0.3104435609501895,0.9996697902679443,100.0,12.123852094014486,0.0653589277238193,8.896208018995821,6900.507667014608,0.9912060419718425,0.0019318112825783354,1.0301764607429504,0.14460221998817357
13,median,6,,0.3263207519856799,0.9996433854103088,100.0,12.261459827423096,0.05081964165371256,9.07512500998564,6929.9959169875365,0.9913585186004639,0.0016761418622538132,1.0348334809144337,0.12246517988511989
14,median,6,,0.3369350626134869,0.9996337294578552,100.0,12.461685498555502,0.11412039297885244,9.129957994446158,6884.2230000009295,0.9905585527420044,0.00272032600694382,1.0938705404599507,0.20511385877649366
15,median,6,,0.654960245186566,0.9986352324485779,100.0,12.645096143086752,0.24990999668659955,8.596333005698398,6978.035707987146,0.9802266677220662,0.01929835886214217,1.449584186077118,0.8119909659651756
