client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
2,1,57955,2,0.0320546288902943,0.9975843326719006,0.015364764609430395,0.9964627728409974,0.9973281712509949,0.9960883724867715,0.9960883724867715,0.006982543640897787,"{""0"": 0.9948782011242974, ""1"": 0.9972985438492455}","{""0"": 0.9967459324155195, ""1"": 0.9963138493944181}","{""0"": 0.9930174563591022, ""1"": 0.9982851866508377}",0.10448877805486284,0.9998566030917508,0.018978238105773926,0.9728445785452912,0.10448877805486284,0.018978238105773926,,6.772849424028378,7.21007433950274,0.0,0.5399852147332653,1894.6496579999916,1,0.01,64,,,,,,,,,
2,2,57955,2,0.007595863763516728,0.9983607971702183,0.0014951069530510282,0.9999137261668536,0.9981898505793487,0.9999046842780397,0.9999046842780397,0.0,"{""0"": 0.999875327265927, ""1"": 0.9999340412901524}","{""0"": 0.9997506856145599, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9998680912808336}",0.10623441396508729,0.9999553284787749,0.001262962818145752,0.972605376275101,0.10623441396508729,0.001262962818145752,,7.2022317152542765,7.453267489289313,0.0,0.3327605560542118,1336.8260160000318,1,0.01,64,,,,,,,,,
2,3,57955,2,0.001414366781658488,0.9999137261668536,0.003591156413536877,0.9993960831679751,0.9999046842780397,0.9993330247136469,0.9993330247136469,0.0,"{""0"": 0.9991279431917279, ""1"": 0.9995381062355658}","{""0"": 0.9982574060243963, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9990766389658357}",0.10423940149625935,0.9999930282379823,0.0012059211730957031,0.973170731707317,0.10423940149625935,0.0012059211730957031,,7.4515790153776535,7.857605251802085,0.0,1.2314882182593048,1320.1720749999595,1,0.01,64,,,,,,,,,
2,4,57955,2,0.004240461416314817,0.9987921663359504,0.004664461105866204,0.9984470710033647,0.9986665958033256,0.9982832064980731,0.9982832064980731,0.003491271820448838,"{""0"": 0.9977528089887641, ""1"": 0.9988136040073821}","{""0"": 0.999, ""1"": 0.9981557107100514}","{""0"": 0.9965087281795512, ""1"": 0.9994723651233347}",0.10274314214463841,0.9999884837788774,0.0003685951232910156,0.9734797405766391,0.10274314214463841,0.0003685951232910156,,7.770566146628509,7.903011439157512,0.0,0.20683575439788407,1322.5189089999958,1,0.01,64,,,,,,,,,
2,5,57955,2,0.0018945605094943727,0.9993960831679751,0.004261687443531528,0.9981882495039255,0.9993327899462776,0.9979957729847628,0.9979957729847628,0.0052369077306733125,"{""0"": 0.9973746718339792, ""1"": 0.9986168741355463}","{""0"": 1.0, ""1"": 0.9972375690607734}","{""0"": 0.9947630922693267, ""1"": 1.0}",0.1002493765586035,0.9999994256503285,0.0036191344261169434,0.974171164225135,0.1002493765586035,0.0036191344261169434,,7.899641164331328,8.147845180484898,0.0,0.33788520310810877,1303.075458999956,1,0.01,64,,,,,,,,,
2,6,57955,2,0.003062691115121777,0.9986196186696575,0.0020915627648099584,0.9999137261668536,0.9984762875787334,0.9999046842780397,0.9999046842780397,0.0,"{""0"": 0.999875327265927, ""1"": 0.9999340412901524}","{""0"": 0.9997506856145599, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9998680912808336}",0.09301745635910225,0.999999549148587,0.00041979551315307617,0.9759897006758932,0.09301745635910225,0.00041979551315307617,,8.095398117428463,8.236573935254516,0.0,0.23771799427799548,1320.745300999988,1,0.01,64,,,,,,,,,
2,7,57955,2,0.0019068354169056484,0.9998274523337072,0.0013540253033340207,0.9999137261668536,0.9998093797465939,0.9999046842780397,0.9999046842780397,0.0,"{""0"": 0.999875327265927, ""1"": 0.9999340412901524}","{""0"": 0.9997506856145599, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9998680912808336}",0.09950124688279302,1.0,0.00018805265426635742,0.9743589743589743,0.09950124688279302,0.00018805265426635742,,8.199622220833385,8.24297554861047,0.0,0.15558695852102505,1307.7180619999922,1,0.01,64,,,,,,,,,
2,8,57955,2,0.001153567028188343,0.9999137261668536,0.003274633612978345,0.9983607971702183,0.9999046842780397,0.9981868661911628,0.9981868661911628,0.004738154613466383,"{""0"": 0.9976252968378952, ""1"": 0.9987484355444305}","{""0"": 1.0, ""1"": 0.9975}","{""0"": 0.9952618453865336, ""1"": 1.0}",0.10773067331670823,1.0,0.0003509521484375,0.972297037322047,0.10773067331670823,0.0003509521484375,,8.30594354498629,8.630718535858012,0.0,0.19609386965561673,1349.1379409999809,1,0.01,64,,,,,,,,,
2,9,57955,2,0.00159083527990503,1.0,0.0022202189593971836,0.9993098093348287,1.0,0.9992377871852633,0.9992377871852633,0.0,"{""0"": 0.9990034877927254, ""1"": 0.9994720865778013}","{""0"": 0.9980089596814335, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9989447302466693}",0.10673316708229426,0.999999549148587,9.107589721679688e-05,0.9725465041693393,0.10673316708229426,9.107589721679688e-05,,8.508011061717538,8.555886023303954,0.0,0.11666024729694978,1334.1576359999863,1,0.01,64,,,,,,,,,
2,10,57955,2,0.002359407502808608,0.9989647140022431,0.0009474691773153449,0.9993098093348287,0.9988569484438483,0.9992377871852633,0.9992377871852633,0.0,"{""0"": 0.9990034877927254, ""1"": 0.9994720865778013}","{""0"": 0.9980089596814335, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9989447302466693}",0.10748129675810474,1.0,4.9233436584472656e-05,0.9723593920348874,0.10748129675810474,4.9233436584472656e-05,,8.57683355406298,8.601265928446468,0.0,0.13290457122971586,1331.6151600000126,1,0.01,64,,,,,,,,,
2,11,57955,2,0.0007221501759836479,0.9997411785005608,0.0003884569938476249,0.9999137261668536,0.9997140863989906,0.9999046842780397,0.9999046842780397,0.0,"{""0"": 0.999875327265927, ""1"": 0.9999340412901524}","{""0"": 0.9997506856145599, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9998680912808336}",0.09800498753117207,1.0,7.069110870361328e-05,0.97473481195757,0.09800498753117207,7.069110870361328e-05,,8.625862908221238,8.666538215026497,0.0,0.1223652014926754,1301.1332599999719,1,0.01,64,,,,,,,,,
2,12,57955,2,0.0001420851646229154,1.0,5.695775329873508e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.09925187032418953,1.0,5.6743621826171875e-05,0.9744215938303342,0.09925187032418953,5.6743621826171875e-05,,8.675926653665028,8.713751393754817,0.0,0.13509974772756714,1321.712477999995,1,0.01,64,,,,,,,,,
2,13,57955,2,5.9107918797043576e-05,1.0,0.0002346897800275106,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.10074812967581047,1.0,6.246566772460938e-05,0.9740459976872671,0.10074812967581047,6.246566772460938e-05,,8.702611879482953,8.711565633958076,0.0,0.3102851339124713,1292.2207830000048,1,0.01,64,,,,,,,,,
