round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,6,,0.36653101864569,0.9999823570251465,0.03316969616558312,61.93138440450033,0.0062099965234278815,0.1368750090477988,5494.65154200152,0.9998349587122599,3.0414769064051768e-05,0.7241336504618326,0.056088717876136555
2,fedavg,6,,0.36869451414311694,0.9999911189079285,0.04643757463181637,87.6421127319336,0.009257699429885196,0.13862500782124698,3512.0144999964396,0.999941353003184,1.9727864453269203e-05,0.606198767820994,0.08819696724377976
3,fedavg,6,,0.33960104820975834,0.9999946355819702,0.053071513864932994,106.36235173543294,0.009729374137698598,0.11108299077022821,3406.7031669983407,0.9999637643496195,1.1779511928666701e-05,0.5797460675239563,0.07920323518265614
4,fedavg,6,,0.34566416539460343,0.9999959468841553,0.20565211622661536,123.06835047403972,0.009647476646866498,0.10812499385792762,3362.5973330053966,0.9999730706214904,9.396817966857366e-06,0.576420247554779,0.08948333969058293
5,fedavg,6,,0.3287401771910829,0.9999974966049194,0.019901817699349875,137.64983622233072,0.010705352494951633,0.1006660022540018,3147.762791995774,0.9999778946240743,5.343265981944085e-06,0.5894146263599396,0.042923960390966506
6,fedavg,6,,0.2787320060590605,0.9999983906745911,0.9486533103356773,151.01724243164062,0.011589660528012071,0.10212499182671309,3435.0467500044033,0.9999851425488789,3.117914859846646e-06,0.5270295093456904,0.05160171787530458
7,fedavg,6,,0.277567268008296,0.9999986290931702,0.019901817699349875,162.8668467203776,0.007362512862646369,0.10141699749510735,3345.1349579991074,0.9999861041704814,2.8074455579501295e-06,0.5515976399183273,0.04707233715688875
8,fedavg,6,,0.32381970718154873,0.9999983310699463,0.0,173.3743108113607,0.007483329868352354,0.13262500579003245,3201.2470829940867,0.9999859094619751,3.875114893589933e-06,0.5877333432435989,0.07460216941803641
9,fedavg,6,,0.3163855606815988,0.9999987483024597,0.013267878466233248,183.4964599609375,0.004522371472861988,0.09524999768473208,3265.924624996842,0.999987256526947,3.1512166410542805e-06,0.5966904163360596,0.06441775537167671
10,fedavg,6,,0.31607311333978316,0.9999984502792358,0.013267878466233248,193.6907170613607,0.0052782944155079425,0.10974999167956412,5722.907749994192,0.9999904076258341,3.283739319811809e-06,0.5398647685845693,0.0853834674510094
11,fedavg,6,,0.30528939136016475,0.9999987483024597,0.006633939233116624,203.4735870361328,0.0058845667239393685,0.10216698865406215,3431.346041994402,0.9999916791915894,2.3746099494360586e-06,0.5334440221389135,0.0573967205669371
12,fedavg,6,,0.29435313198736607,0.9999990463256836,0.0,212.8421630859375,0.007984046248693255,0.10266699246130884,2981.413417001022,0.9999929269154867,2.246672583278219e-06,0.5147825827201208,0.06737623861771709
13,fedavg,6,,0.2713100015499666,0.999999463558197,0.12604484542921587,221.68243916829428,0.009201297225985415,0.1025829988066107,2955.8538750134176,0.9999934991200765,1.5714941654632224e-06,0.5127267489830653,0.04770694714847359
14,fedavg,6,,0.30955968586609417,0.9999990463256836,0.04643757463181637,229.6661809285482,0.00549095545037258,0.10395899880677462,4502.83962499816,0.9999931772549947,2.066584713415128e-06,0.5426904608805975,0.0601338209597285
15,fedavg,6,,0.30692007139618765,0.9999989867210388,0.07297333156428287,238.11526997884116,0.005053398769727648,0.11087500024586916,3645.047291996889,0.9999936024347941,2.0033624655424923e-06,0.5429862439632416,0.0708606611197874
16,fedavg,6,,0.311045540718107,0.9999992847442627,0.3980363539869975,246.29739125569662,0.004855600000520326,0.09345800208393484,2743.288833007682,0.9999942620595296,1.7486918817488436e-06,0.5367418924967448,0.053832149338268694
17,fedavg,6,,0.30702382846706955,0.9999995827674866,0.1857502985272655,253.50343322753906,0.006308009973921251,0.16820800374262035,2930.3467080026167,0.9999944527943929,1.629939722556771e-06,0.5430695116519928,0.05257663781571877
18,fedavg,6,,0.26701755109456177,0.9999994039535522,0.20565211622661536,260.7273864746094,0.005094546883702452,0.10291599028278142,4292.362833002699,0.9999955137570699,1.2349274345811536e-06,0.4940216193596522,0.060580135789434476
19,fedavg,6,,0.2567752903474506,0.999999463558197,0.04643757463181637,268.48475138346356,0.005292803522074981,0.09758399392012507,4044.1972499975236,0.9999958117802937,1.5084359110163926e-06,0.49670223891735077,0.07507709154942
20,fedavg,6,,0.2771593015071094,0.9999995827674866,0.019901817699349875,275.34035237630206,0.0058878278434942284,0.09212498844135553,2821.9320000062,0.9999955693880717,1.3896392544146945e-06,0.5277661929527918,0.08194535108333247
