client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,seed,weight_norm_before,weight_norm_after,weight_update_norm,t_fit_ms,epochs_completed,lr,batch_size
0,1,1986,2,0.6836022564343044,0.592964824120603,10.317929812840053,0.010050251256281407,0.5666935483870967,0.010050251256281407,"{""0"": 0.975609756097561, ""1"": 0.010050251256281407}",0.975609756097561,0.5936186025363696,0.5,,5.742919168114253,9.070294558624806,6.867558462101668,1447.4030410001433,1,0.01,64
0,2,1986,2,7.339599336896624,0.11306532663316583,7.405463218688965,0.007537688442211055,0.10259014403883619,0.007531423015978232,"{""0"": 0.9818181818181818, ""1"": 0.010025062656641603}",0.9878048780487805,0.5918262137938003,0.5,,7.9359335686602,10.244982983891303,4.8726511343295265,87.93074999994133,1,0.01,64
0,3,1986,2,0.2773132920265198,0.8567839195979899,5.095936366489956,0.03015075376884422,0.819440796542585,0.02975874700012631,"{""0"": 0.9230769230769231, ""1"": 0.010256410256410256}",0.8780487804878049,0.5944685285683071,0.5,,8.586208417764416,10.658994913006865,7.133162144158387,89.16599999975006,1,0.01,64
0,4,1986,2,0.23137025322232926,0.914572864321608,5.851668221609933,0.022613065326633167,0.8857133204959292,0.022113022113022112,"{""0"": 0.9419354838709677, ""1"": 0.0}",0.8902439024390244,0.591342560498561,0.5,,10.191408323665714,11.589628233993489,6.744497566280985,85.8915419994446,1,0.01,64
0,5,1986,2,0.027058274884309088,0.9949748743718593,6.15469149180821,0.0,0.9923886020271562,0.0,"{""0"": 1.0, ""1"": 0.0}",1.0,0.5913246739439996,0.5,,11.747653803825441,12.909787005685807,7.368166119503798,160.2586249991873,1,0.01,64
0,6,1986,2,0.17537749345813478,0.9396984924623115,5.818627970559256,0.005025125628140704,0.9164333706606943,0.005025125628140704,"{""0"": 0.9878048780487805, ""1"": 0.005025125628140704}",0.9878048780487805,0.5913266271981847,0.5,,13.592226856774168,14.53614314177905,6.740066819112309,86.92520899967349,1,0.01,64
0,7,1986,2,0.0031024539743417074,1.0,5.771041801997593,0.002512562814070352,1.0,0.002506265664160401,"{""0"": 0.9939393939393939, ""1"": 0.005012531328320802}",1.0,0.5913250002123427,0.5,,15.061991043662802,15.656942231851396,7.404908237132402,71.43612499930896,1,0.01,64
0,8,1986,2,0.015772953696016754,0.9949748743718593,8.264186246054512,0.0,0.9923886020271562,0.0,"{""0"": 1.0, ""1"": 0.0}",1.0,0.5913747364293477,0.5,,16.1136175476584,16.95795408878005,6.993164753218,77.22820799972396,1,0.01,64
0,9,1986,2,0.0010538823948341555,1.0,7.703443459102085,0.0,1.0,0.0,"{""0"": 1.0, ""1"": 0.0}",1.0,0.5913547191550197,0.5,,17.219395161785805,17.720736340542405,7.228015231502656,75.23924999986775,1,0.01,64
0,10,1986,2,0.014206285056258951,0.9974874371859297,10.018836975097656,0.005025125628140704,0.9961773039427556,0.005025125628140704,"{""0"": 0.9878048780487805, ""1"": 0.005025125628140704}",0.9878048780487805,0.5914985669023977,0.5,,18.173754427707642,18.8254601411021,7.2554407824327125,88.35787499992875,1,0.01,64
