client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
3,1,2,2,0.686568021774292,1.0,0.7393550872802734,0.0,1.0,0.0,0.0,,"{""0"": 0.0, ""1"": 0.0}","{""0"": 0.0, ""1"": 0.0}","{""0"": 0.0, ""1"": 0.0}",0.0,1.0,0.5,0.0,0.0,0.5,,5.743131260939567,5.747612722918286,0.0,0.9421162045328788,671.1519819999978,1,0.01,64,,,,,,,,,
3,2,2,2,0.0009134411229752004,1.0,0.0017051455797627568,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,10.14820059910196,10.145664239768589,0.0,1.3601407521357503,2.5288350000209903,1,0.01,64,,,,,,,,,
3,3,2,2,0.0005266471416689456,1.0,0.00056429672986269,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,24.40116845511545,24.41933898577937,0.0,0.00033077172633893165,2.529425999995283,1,0.01,64,,,,,,,,,
3,4,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,37.06443777253389,37.064476403551055,0.0,1.7444176108108539e-09,2.494691999999077,1,0.01,64,,,,,,,,,
3,5,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,38.23142788546145,38.23138809151099,0.0,0.0,2.7265359999830707,1,0.01,64,,,,,,,,,
3,6,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,39.67784162878196,39.67780004444739,0.0,0.0,2.450490000001082,1,0.01,64,,,,,,,,,
3,7,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,45.80931692007182,45.8092706083314,0.0,2.1922770892953905e-18,2.550646999992523,1,0.01,64,,,,,,,,,
3,8,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,47.74275447638011,47.74270456315307,0.0,0.0,2.3897359999978107,1,0.01,64,,,,,,,,,
3,9,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,52.77105730563692,52.77100428033854,0.0,0.0,2.464946000003465,1,0.01,64,,,,,,,,,
3,10,2,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,"{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.5,1.0,0.0,0.5,,56.083760294864305,56.08370111929629,0.0,0.0,2.462092000001803,1,0.01,64,,,,,,,,,
