round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,krum,6,,2.472656887642498,0.9615303874015808,6.871149209750871,8.728498617808023,0.10592222672070141,0.6484999903477728,3431.6532499942696,0.8970956325531005,0.011329937694620127,2.5537903706232705,0.1334318415320484
2,krum,6,,1.6123009718627443,0.9881484508514404,7.929279399946424,10.48286215464274,0.059372790990294015,0.2946659951703623,441.64587499108166,0.9659045338630676,0.004053125793313925,1.7650362253189087,0.09659452917525077
3,krum,6,,1.5394428322439073,0.9909473061561584,7.206000535762122,11.47191858291626,0.030315508862420532,1.1662090109894052,266.7870830046013,0.9735252936681111,0.0029311356309168683,1.7020480235417683,0.08700024354249543
4,krum,6,,1.5614239642440866,0.9918071627616882,7.366729172247521,12.160552660624186,0.07653793859265355,1.2580829934449866,270.34104100312106,0.9759938637415568,0.0033498182438124204,1.7162867784500122,0.1354421617407111
5,krum,6,,1.5739242628644887,0.9923534393310547,8.223948566836324,12.827770868937174,0.05297360573859207,0.34050000249408185,273.2919169939123,0.977976123491923,0.0024472083156130624,1.7358366052309673,0.10077667352662754
6,krum,6,,1.5392517186870907,0.9934983849525452,8.866863112777928,13.360424041748047,0.062466051362584936,0.32229100179392844,287.4596250039758,0.9785823941230773,0.0030336402296655754,1.7801846663157146,0.13865415243605017
7,krum,6,,1.6643916243088825,0.9927422404289246,8.866863112777928,13.887639999389648,0.0353322025863938,0.35687499621417373,265.05412498954684,0.9790087978045146,0.002466225386131723,1.8330265680948894,0.12429754069835426
8,krum,6,,1.777182087646228,0.9921966195106506,8.866863112777928,14.222740173339844,0.022316818370955352,3.2929159933701158,276.67141699930653,0.9797703623771667,0.001961861596595717,1.8441552718480427,0.09672879007337404
9,krum,6,,1.663816932133953,0.993524968624115,8.880257165818376,14.654009819030762,0.02716526431872843,0.4604999994626269,291.89408299862407,0.9802812457084655,0.0027129079037325554,1.8730437358220418,0.14660790082871966
10,krum,6,,1.7903869737792821,0.9928874969482422,8.853469059737476,15.025146643320719,0.03779842621547086,2.1407910098787397,286.3472500030184,0.9805505156517029,0.002154283470566346,1.9095705548922222,0.12016309757524073
11,krum,6,,1.635872701875453,0.9944208264350891,8.866863112777928,15.395668029785156,0.0710905477357158,0.5844999977853149,280.6090829981258,0.9819669763247172,0.0021354987327191805,1.883839726448059,0.1293077461367401
12,krum,6,,1.844200835770689,0.993211567401886,8.277524778998124,15.865917682647705,0.07873635949590818,3.234124989830889,297.750834011822,0.9813994606335957,0.0021959605021615552,1.973032553990682,0.11929925949885327
13,krum,6,,1.6926547709420887,0.9945173859596252,8.156978301634075,16.22695795694987,0.055008167627745914,1.900584000395611,251.6005409997888,0.9836661299069722,0.002308611066038123,1.8888489802678425,0.14164334193680989
14,krum,6,,1.689427124771531,0.9947684407234192,7.969461559067774,16.594816207885742,0.06364663802950946,1.0931659926427528,291.37945800903253,0.9853688796361287,0.0019300844059980924,1.8293357491493225,0.12331419936706182
15,krum,6,,1.7030718007249395,0.9949365258216858,7.956067506027324,16.956180254618328,0.02843802030511753,0.674000009894371,256.60475000040606,0.9846005280812581,0.002754884842442761,1.9108870426813762,0.19883031064713444
16,krum,6,,1.6151627843791774,0.995663583278656,8.063219930350925,17.27849515279134,0.05987134992594305,0.607333000516519,335.82779199059587,0.9851227720578511,0.0026385092700259172,1.9127067526181538,0.2139005631025676
17,krum,6,,1.6062006701051015,0.9958396553993225,8.411465309402626,17.658577919006348,0.08090176410302999,0.8516669913660735,241.45016599504743,0.985578989982605,0.002295590321285505,1.9286550879478455,0.18357918871778503
18,krum,6,,1.700042647640236,0.9955105781555176,7.929279399946424,17.954875946044922,0.0655323976884656,0.29924999398645014,267.11733399133664,0.9857687989870707,0.0024537401094406218,1.9471413890520732,0.19131227506346687
19,krum,6,,1.8751281179178223,0.9947601556777954,7.862309134744174,18.243513425191242,0.07062884713159541,0.39258300967048854,321.1368339980254,0.9851462642351786,0.0015891629939198133,2.027793526649475,0.10948530769478818
20,krum,6,,1.696149267754015,0.9958476424217224,7.889097240825074,18.66719150543213,0.047152092025571773,0.5106669996166602,301.6219160053879,0.9865730365117391,0.0017707865471796893,1.9694981773694356,0.15229011230322176
