client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,t_fit_ms,epochs_completed,lr,batch_size
3,1,1286,2,0.6968855500221253,0.7403100775193798,0.06751799760386348,0.9612403100775194,5.742919168114253,7.888500898160697,5.207668824387488,932.0637090004311,1,0.01,64
3,2,1286,2,2.026619243621826,0.375968992248062,0.1531228944659233,0.9224806201550387,7.334639988788381,8.34092127474587,5.681758556294412,70.32437500129163,1,0.01,64
3,3,1286,2,0.0990089125931263,0.9418604651162791,0.0006669892402896948,1.0,8.296975533456436,9.793464743755754,3.983870962298638,71.79062500108557,1,0.01,64
3,4,1286,2,0.1845913290977478,0.937984496124031,0.03666639009024948,0.9961240310077519,9.55132351878525,11.059677653012828,3.9885966189003685,69.02504199933901,1,0.01,64
3,5,1286,2,0.024710823595523835,1.0,1.291083353862632e-05,1.0,10.781745212694885,12.340601137827177,3.9842332399231455,70.71983300011198,1,0.01,64
3,6,1286,2,0.08224436566233635,0.9612403100775194,1.1776937378726871e-05,1.0,12.058696073228342,13.306464782699702,3.8942793745669935,74.09179100068286,1,0.01,64
3,7,1286,2,0.00043042819379479624,1.0,5.2526484406456574e-08,1.0,13.30462732598254,14.705808902061802,4.090741866400705,80.47858299869404,1,0.01,64
3,8,1286,2,0.06132069071754813,0.9844961240310077,0.0005502266656549181,1.0,14.463192954499899,15.86293802146009,4.287614121517866,68.6457909996534,1,0.01,64
3,9,1286,2,0.0010186365223489701,1.0,1.9706347256231994e-07,1.0,15.93750286219141,17.39681447016699,3.9554094368308284,70.32633400012855,1,0.01,64
3,10,1286,2,0.057004431076347825,0.9806201550387597,0.00040839444127414024,1.0,17.164914230272124,18.448517006817212,3.9398556008653323,62.407290999544784,1,0.01,64
