client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
9,1,1000,2,0.691665917634964,0.51,0.13190551474690437,0.955,0.5039983804028747,0.9549898727213624,0.9549898727213624,0.030000000000000027,"{""0"": 0.9556650246305419, ""1"": 0.9543147208121827}","{""0"": 0.941747572815534, ""1"": 0.9690721649484536}","{""0"": 0.97, ""1"": 0.94}",0.11,0.9953407217422169,0.29593753814697266,0.9428571428571428,0.11,0.29593753814697266,,5.812872900652865,6.762064382406614,0.0,0.44352176861719367,975.1254740000377,1,0.01,64,,,,,,,,,
9,2,1000,2,0.13190551474690437,0.955,0.09395046398276463,0.96,0.9549898727213624,0.959983993597439,0.959983993597439,0.06000000000000005,"{""0"": 0.9591836734693877, ""1"": 0.9607843137254902}","{""0"": 0.9791666666666666, ""1"": 0.9423076923076923}","{""0"": 0.94, ""1"": 0.98}",0.1,0.9934595516230282,0.1741916537284851,0.9423076923076923,0.1,0.1741916537284851,,6.762064382406614,7.43577001146413,0.0,0.5866127103969888,27.048197999988588,1,0.01,64,,,,,,,,,
9,3,1000,2,0.0798908198485151,0.96,0.07578454496979248,0.975,0.95999599959996,0.9749993749843746,0.9749993749843746,0.020000000000000018,"{""0"": 0.9751243781094527, ""1"": 0.9748743718592965}","{""0"": 0.9702970297029703, ""1"": 0.9797979797979798}","{""0"": 0.98, ""1"": 0.97}",0.14,0.9945918350467129,0.020763397216796875,0.9245283018867925,0.14,0.020763397216796875,,7.4490432475414305,7.863206308335116,0.0,0.5411837434765073,51.51542299995526,1,0.01,64,,,,,,,,,
9,4,1000,2,0.06686421189442626,0.955,0.1118016032196465,0.96,0.9549988749718743,0.959983993597439,0.959983993597439,0.06000000000000005,"{""0"": 0.9591836734693877, ""1"": 0.9607843137254902}","{""0"": 0.9791666666666666, ""1"": 0.9423076923076923}","{""0"": 0.94, ""1"": 0.98}",0.1,0.9946343589162846,0.1256386637687683,0.9523809523809523,0.1,0.1256386637687683,,7.953079033268648,8.32689600960408,0.0,0.3897743959694777,39.91140300001916,1,0.01,64,,,,,,,,,
9,5,1000,2,0.08823315030895174,0.96,0.07430654104427958,0.97,0.95999599959996,0.96999699969997,0.96999699969997,0.020000000000000018,"{""0"": 0.9702970297029703, ""1"": 0.9696969696969697}","{""0"": 0.9607843137254902, ""1"": 0.9795918367346939}","{""0"": 0.98, ""1"": 0.96}",0.09,0.9959755674403288,0.05762219429016113,0.9468599033816425,0.09,0.05762219429016113,,8.208557530148777,8.71596104719302,0.0,0.31419448354785157,58.557008999969185,1,0.01,64,,,,,,,,,
9,6,1000,2,0.08714289635281602,0.97,0.0887296194123337,0.97,0.9699879951980792,0.97,0.97,0.030000000000000027,"{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}",0.16,0.995363838945651,0.004874289035797119,0.9259259259259259,0.16,0.004874289035797119,,8.799906530141234,9.108158437855908,0.0,0.42648684225972344,44.991727000024184,1,0.01,64,,,,,,,,,
9,7,1000,2,0.0928553528987095,0.98,0.11290459654901497,0.96,0.9799979997999799,0.96,0.96,0.040000000000000036,"{""0"": 0.96, ""1"": 0.96}","{""0"": 0.96, ""1"": 0.96}","{""0"": 0.96, ""1"": 0.96}",0.1,0.9961883346224074,0.010941088199615479,0.9423076923076923,0.1,0.010941088199615479,,9.207866113854733,9.568465618235551,0.0,0.4300968537781348,72.21432200003619,1,0.01,64,,,,,,,,,
9,8,1000,2,0.12094295061247351,0.97,0.16919017553618687,0.955,0.97,0.9549718574108819,0.9549718574108819,0.06999999999999995,"{""0"": 0.9538461538461539, ""1"": 0.9560975609756097}","{""0"": 0.9789473684210527, ""1"": 0.9333333333333333}","{""0"": 0.93, ""1"": 0.98}",0.04,0.9952582731639265,0.9093865156173706,0.9651741293532339,0.04,0.9093865156173706,,9.57939385678787,10.009762479269883,0.0,0.6184429953070386,27.191788999971322,1,0.01,64,,,,,,,,,
9,9,1000,2,0.14025513117613286,0.97,0.15156352791373706,0.97,0.96999699969997,0.97,0.97,0.030000000000000027,"{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}",0.12,0.9958101385381396,0.0013647675514221191,0.9333333333333333,0.12,0.0013647675514221191,,9.896237407489588,10.401569917021352,0.0,0.24624969711463643,28.976621999959207,1,0.01,64,,,,,,,,,
9,10,1000,2,0.14821157569530818,0.965,0.21739469101086684,0.955,0.9649991249781245,0.9549988749718743,0.9549988749718743,0.050000000000000044,"{""0"": 0.9547738693467337, ""1"": 0.9552238805970149}","{""0"": 0.9595959595959596, ""1"": 0.9504950495049505}","{""0"": 0.95, ""1"": 0.96}",0.11,0.993168041757594,0.00022977590560913086,0.937799043062201,0.11,0.00022977590560913086,,10.186508297188988,10.443166866565017,0.0,0.4428995522583679,28.37599399992996,1,0.01,64,,,,,,,,,
9,11,1000,2,0.1667845442424607,0.96,0.17615533922798932,0.975,0.95999599959996,0.9749943737340903,0.9749943737340903,0.010000000000000009,"{""0"": 0.9753694581280788, ""1"": 0.9746192893401016}","{""0"": 0.9611650485436893, ""1"": 0.9896907216494846}","{""0"": 0.99, ""1"": 0.96}",0.1,0.995533380591227,0.0008962750434875488,0.9423076923076923,0.1,0.0008962750434875488,,10.512288894097138,11.020659512856177,0.0,0.5200579107036931,27.736782999909337,1,0.01,64,,,,,,,,,
9,12,1000,2,0.1998556799189828,0.965,0.15089442272437736,0.98,0.9649991249781245,0.9799979997999799,0.9799979997999799,0.010000000000000009,"{""0"": 0.9801980198019802, ""1"": 0.9797979797979798}","{""0"": 0.9705882352941176, ""1"": 0.9897959183673469}","{""0"": 0.99, ""1"": 0.97}",0.1,0.9955568080679391,0.00028830766677856445,0.9473684210526315,0.1,0.00028830766677856445,,11.008120628772827,11.274581433206631,0.0,0.4004980955664938,16.647702999989633,1,0.01,64,,,,,,,,,
9,13,1000,2,0.14133114778087474,0.965,0.17445071507245302,0.975,0.9649991249781245,0.9749993749843746,0.9749993749843746,0.020000000000000018,"{""0"": 0.9751243781094527, ""1"": 0.9748743718592965}","{""0"": 0.9702970297029703, ""1"": 0.9797979797979798}","{""0"": 0.98, ""1"": 0.97}",0.09,0.9868431356565942,0.0015385150909423828,0.9519230769230769,0.09,0.0015385150909423828,,11.086686443649118,11.584183586380947,0.0,0.24966402298080284,61.25346599992554,1,0.01,64,,,,,,,,,
9,14,1000,2,0.195868385671929,0.975,0.2903141402948677,0.965,0.9749993749843746,0.9649991249781245,0.9649991249781245,0.040000000000000036,"{""0"": 0.964824120603015, ""1"": 0.9651741293532339}","{""0"": 0.9696969696969697, ""1"": 0.9603960396039604}","{""0"": 0.96, ""1"": 0.97}",0.1,0.9862151540277004,2.4557113647460938e-05,0.9473684210526315,0.1,2.4557113647460938e-05,,11.56912442047229,12.004933562792491,0.0,0.06465104663803672,61.62881200009451,1,0.01,64,,,,,,,,,
9,15,1000,2,0.28272817796096206,0.96,0.26958664134144783,0.975,0.96,0.9749943737340903,0.9749943737340903,0.010000000000000009,"{""0"": 0.9753694581280788, ""1"": 0.9746192893401016}","{""0"": 0.9611650485436893, ""1"": 0.9896907216494846}","{""0"": 0.99, ""1"": 0.96}",0.11,0.9884216470644422,2.1457672119140625e-06,0.937799043062201,0.11,2.1457672119140625e-06,,12.029596589085317,12.169630056114071,0.0,0.3192156445455581,27.873891000012918,1,0.01,64,,,,,,,,,
9,16,1000,2,0.19714522297726944,0.975,0.30746017675846815,0.965,0.9749993749843746,0.9649991249781245,0.9649991249781245,0.030000000000000027,"{""0"": 0.9651741293532339, ""1"": 0.964824120603015}","{""0"": 0.9603960396039604, ""1"": 0.9696969696969697}","{""0"": 0.97, ""1"": 0.96}",0.08,0.982118177320589,0.0002403855323791504,0.9514563106796117,0.08,0.0002403855323791504,,12.094960472176682,12.36503254989797,0.0,0.24351152326884068,38.232979999975214,1,0.01,64,,,,,,,,,
9,17,1000,2,0.27396116591989994,0.96,0.34014801890589297,0.965,0.96,0.9649921232277263,0.9649921232277263,0.020000000000000018,"{""0"": 0.9655172413793104, ""1"": 0.9644670050761421}","{""0"": 0.9514563106796117, ""1"": 0.979381443298969}","{""0"": 0.98, ""1"": 0.95}",0.07,0.9843917517006803,2.86102294921875e-06,0.9509803921568627,0.07,2.86102294921875e-06,,12.449916927448763,12.692562741032043,0.0,0.30303113524189285,36.26942199991845,1,0.01,64,,,,,,,,,
9,18,1000,2,0.34312456782208756,0.96,0.4382066819816828,0.955,0.95999599959996,0.9549988749718743,0.9549988749718743,0.040000000000000036,"{""0"": 0.9552238805970149, ""1"": 0.9547738693467337}","{""0"": 0.9504950495049505, ""1"": 0.9595959595959596}","{""0"": 0.96, ""1"": 0.95}",0.06,0.9870833641327642,0.0006129741668701172,0.9504950495049505,0.06,0.0006129741668701172,,12.772257056870547,12.970945904140814,0.0,0.48235752816336624,67.83090900000843,1,0.01,64,,,,,,,,,
9,19,1000,2,0.3560926014906727,0.97,0.3988707184398663,0.96,0.97,0.95999599959996,0.95999599959996,0.050000000000000044,"{""0"": 0.9595959595959596, ""1"": 0.9603960396039604}","{""0"": 0.9693877551020408, ""1"": 0.9509803921568627}","{""0"": 0.95, ""1"": 0.97}",0.09,0.9826223770888881,2.5033950805664062e-06,0.9519230769230769,0.09,2.5033950805664062e-06,,12.677214927702616,13.01268024522435,0.0,0.15013579784165115,59.3777299999374,1,0.01,64,,,,,,,,,
9,20,1000,2,0.36655516191967763,0.95,0.24434205411102994,0.97,0.9499949994999499,0.97,0.97,0.030000000000000027,"{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}",0.12,0.9833248561222026,1.1920928955078125e-07,0.9383886255924171,0.12,1.1920928955078125e-07,,12.90201138689952,13.320636475026792,0.0,0.2698352300119774,61.91573000000972,1,0.01,64,,,,,,,,,
