client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
4,1,1000,2,0.13190551474690437,0.955,0.0832203896716237,0.96,0.9549898727213624,0.95999599959996,0.95999599959996,0.050000000000000044,"{""0"": 0.9595959595959596, ""1"": 0.9603960396039604}","{""0"": 0.9693877551020408, ""1"": 0.9509803921568627}","{""0"": 0.95, ""1"": 0.97}",0.12,0.9925525712801303,0.08092910051345825,0.9433962264150944,0.12,0.08092910051345825,,6.762064382406614,7.492766551291106,0.0,0.6182809097111502,1955.7392909999862,1,0.01,64,,,,,,,,,
4,2,1000,2,0.0798908198485151,0.96,0.07567212791764177,0.96,0.95999599959996,0.95999599959996,0.95999599959996,0.030000000000000027,"{""0"": 0.9603960396039604, ""1"": 0.9595959595959596}","{""0"": 0.9509803921568627, ""1"": 0.9693877551020408}","{""0"": 0.97, ""1"": 0.95}",0.09,0.9954037574740304,0.10921818017959595,0.9468599033816425,0.09,0.10921818017959595,,7.4490432475414305,8.01651769361377,0.0,0.6015422959024784,98.1480200000533,1,0.01,64,,,,,,,,,
4,3,1000,2,0.06686421189442626,0.955,0.08856447250582278,0.96,0.9549988749718743,0.95999599959996,0.95999599959996,0.050000000000000044,"{""0"": 0.9595959595959596, ""1"": 0.9603960396039604}","{""0"": 0.9693877551020408, ""1"": 0.9509803921568627}","{""0"": 0.95, ""1"": 0.97}",0.09,0.9955594488099341,0.14322155714035034,0.9519230769230769,0.09,0.14322155714035034,,7.953079033268648,8.217452426551882,0.0,0.4666544254894093,27.14684500006115,1,0.01,64,,,,,,,,,
4,4,1000,2,0.08823315030895174,0.96,0.09730341953945754,0.975,0.95999599959996,0.9749943737340903,0.9749943737340903,0.010000000000000009,"{""0"": 0.9753694581280788, ""1"": 0.9746192893401016}","{""0"": 0.9611650485436893, ""1"": 0.9896907216494846}","{""0"": 0.99, ""1"": 0.96}",0.08,0.9959126716933723,0.034851670265197754,0.9514563106796117,0.08,0.034851670265197754,,8.208557530148777,8.859135227663268,0.0,0.5114327489653742,76.47339499999362,1,0.01,64,,,,,,,,,
4,5,1000,2,0.08714289635281602,0.97,0.09801362544180847,0.98,0.9699879951980792,0.9799979997999799,0.9799979997999799,0.010000000000000009,"{""0"": 0.9801980198019802, ""1"": 0.9797979797979798}","{""0"": 0.9705882352941176, ""1"": 0.9897959183673469}","{""0"": 0.99, ""1"": 0.97}",0.09,0.9966160371956592,0.0016543865203857422,0.9519230769230769,0.09,0.0016543865203857422,,8.799906530141234,9.266772099185115,0.0,0.5293037599114487,75.76674800009187,1,0.01,64,,,,,,,,,
4,6,1000,2,0.0928553528987095,0.98,0.12368260271610154,0.97,0.9799979997999799,0.97,0.97,0.030000000000000027,"{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}","{""0"": 0.97, ""1"": 0.97}",0.14,0.9951723116912411,0.002040386199951172,0.9345794392523364,0.14,0.002040386199951172,,9.207866113854733,9.616583146854477,0.0,0.4006921201347995,57.2030859999586,1,0.01,64,,,,,,,,,
4,7,1000,2,0.12094295061247351,0.97,0.14560732396766696,0.97,0.97,0.96999699969997,0.96999699969997,0.040000000000000036,"{""0"": 0.9696969696969697, ""1"": 0.9702970297029703}","{""0"": 0.9795918367346939, ""1"": 0.9607843137254902}","{""0"": 0.96, ""1"": 0.98}",0.09,0.9947104824100654,0.028721392154693604,0.9519230769230769,0.09,0.028721392154693604,,9.57939385678787,9.9048063505048,0.0,0.43826588749600276,78.68276599992896,1,0.01,64,,,,,,,,,
4,8,1000,2,0.14025513117613286,0.97,0.16182353068142952,0.955,0.96999699969997,0.9549898727213624,0.9549898727213624,0.06000000000000005,"{""0"": 0.9543147208121827, ""1"": 0.9556650246305419}","{""0"": 0.9690721649484536, ""1"": 0.941747572815534}","{""0"": 0.94, ""1"": 0.97}",0.05,0.995748340690134,0.7009001970291138,0.9603960396039604,0.05,0.7009001970291138,,9.896237407489588,10.176318742574422,0.0,0.42690443857500093,81.0648429999219,1,0.01,64,,,,,,,,,
4,9,1000,2,0.14821157569530818,0.965,0.1731205764226047,0.955,0.9649991249781245,0.9549718574108819,0.9549718574108819,0.06999999999999995,"{""0"": 0.9538461538461539, ""1"": 0.9560975609756097}","{""0"": 0.9789473684210527, ""1"": 0.9333333333333333}","{""0"": 0.93, ""1"": 0.98}",0.15,0.9955375892980975,0.00337141752243042,0.9252336448598131,0.15,0.00337141752243042,,10.186508297188988,10.565351833134583,0.0,0.3314680407132578,69.02125600004183,1,0.01,64,,,,,,,,,
4,10,1000,2,0.1667845442424607,0.96,0.21711498752756597,0.965,0.95999599959996,0.9649991249781245,0.9649991249781245,0.040000000000000036,"{""0"": 0.964824120603015, ""1"": 0.9651741293532339}","{""0"": 0.9696969696969697, ""1"": 0.9603960396039604}","{""0"": 0.96, ""1"": 0.97}",0.1,0.9960378176864035,0.0006594061851501465,0.9473684210526315,0.1,0.0006594061851501465,,10.512288894097138,11.042581529511192,0.0,0.36092629535135523,76.62504600000375,1,0.01,64,,,,,,,,,
4,11,1000,2,0.1998556799189828,0.965,0.14531387737952128,0.965,0.9649991249781245,0.9649991249781245,0.9649991249781245,0.040000000000000036,"{""0"": 0.964824120603015, ""1"": 0.9651741293532339}","{""0"": 0.9696969696969697, ""1"": 0.9603960396039604}","{""0"": 0.96, ""1"": 0.97}",0.14,0.9959358007283987,2.288818359375e-05,0.9345794392523364,0.14,2.288818359375e-05,,11.008120628772827,11.07429650546837,0.0,0.520080312288193,41.26670900006957,1,0.01,64,,,,,,,,,
4,12,1000,2,0.14133114778087474,0.965,0.20993693222408183,0.975,0.9649991249781245,0.9749993749843746,0.9749993749843746,0.020000000000000018,"{""0"": 0.9751243781094527, ""1"": 0.9748743718592965}","{""0"": 0.9702970297029703, ""1"": 0.9797979797979798}","{""0"": 0.98, ""1"": 0.97}",0.14,0.9859545833078245,7.87973403930664e-05,0.9295774647887324,0.14,7.87973403930664e-05,,11.086686443649118,11.6011418633195,0.0,0.3948109639002353,57.844590000058815,1,0.01,64,,,,,,,,,
4,13,1000,2,0.195868385671929,0.975,0.2919644499197602,0.965,0.9749993749843746,0.9649991249781245,0.9649991249781245,0.030000000000000027,"{""0"": 0.9651741293532339, ""1"": 0.964824120603015}","{""0"": 0.9603960396039604, ""1"": 0.9696969696969697}","{""0"": 0.97, ""1"": 0.96}",0.07,0.9879688048371256,0.0002678036689758301,0.9509803921568627,0.07,0.0002678036689758301,,11.56912442047229,12.071676741664838,0.0,0.2199153795248336,57.636178999928234,1,0.01,64,,,,,,,,,
4,14,1000,2,0.28272817796096206,0.96,0.19375837163534015,0.975,0.96,0.9749993749843746,0.9749993749843746,0.020000000000000018,"{""0"": 0.9751243781094527, ""1"": 0.9748743718592965}","{""0"": 0.9702970297029703, ""1"": 0.9797979797979798}","{""0"": 0.98, ""1"": 0.97}",0.11,0.9864003243666092,0.00018256902694702148,0.9428571428571428,0.11,0.00018256902694702148,,12.029596589085317,12.112324772004392,0.0,0.3072521673721444,55.319237000048815,1,0.01,64,,,,,,,,,
4,15,1000,2,0.19714522297726944,0.975,0.28177207172848284,0.965,0.9749993749843746,0.9649991249781245,0.9649991249781245,0.040000000000000036,"{""0"": 0.964824120603015, ""1"": 0.9651741293532339}","{""0"": 0.9696969696969697, ""1"": 0.9603960396039604}","{""0"": 0.96, ""1"": 0.97}",0.06,0.9865281030724888,0.0017034411430358887,0.9607843137254902,0.06,0.0017034411430358887,,12.094960472176682,12.499187942852643,0.0,0.4693372108175786,90.21650199997566,1,0.01,64,,,,,,,,,
