epsilon,macro_f1_mean,ci_lower,ci_upper,n,dp_noise_multiplier,is_baseline
12.301691480042896,0.06190078631308649,0.055218214326837975,0.068583358299335,5,2.0,0
17.6647086427425,0.09271986168114563,0.08109787507784505,0.1043418482844462,5,1.5,0
30.12663110385034,0.14226920608307042,0.13314116315802696,0.15139724900811388,5,1.0,0
49.49557037588816,0.18412638067913673,0.1671597916049394,0.20109296975333404,5,0.7,0
81.116308425056,0.299782822200387,0.274236066683671,0.32532957771710297,5,0.5,0
180.4799780439935,0.5631872762693695,0.5269058168746223,0.5994687356641166,5,0.3,0
1211.7782575788603,0.725930563300801,0.6970494922700935,0.7548116343315084,5,0.1,0
,0.7478014100098118,0.7329391975501472,0.7626636224694764,5,,1
