epsilon,macro_f1_mean,ci_lower,ci_upper,n,dp_noise_multiplier,is_baseline
17.6647086427425,0.07980811497275057,0.06720929211815907,0.09240693782734208,5,1.5,0
,0.6462763923102892,0.3100481206104953,0.9825046640100832,5,,1
