round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,6,,6.279135658412916e-07,1.0,4.004821859094562,8.772399425506592,0.03513049406122904,0.1168750022770837,2989.846042008139,0.9089963475863139,0.010172136689484428,2.4128337303797402,0.12199872353103218
2,fedavg,6,,7.414335407848799e-07,1.0,3.7771229574069114,10.365413665771484,0.10094493014344398,0.10916701285168529,357.7714580023894,0.9694989840189616,0.0023682976195189697,1.65455824136734,0.058134694881226336
3,fedavg,6,,8.03443327131562e-07,1.0,3.978033753013662,11.209200223286947,0.08411866054206725,0.09375000081490725,277.6027920044726,0.9750610152880351,0.004125713508027034,1.610736072063446,0.15902936732675063
4,fedavg,6,,8.472242360274032e-07,1.0,4.004821859094562,11.848530769348145,0.046156973410376785,0.105875005829148,355.01279099844396,0.9764268438021342,0.0020983133769743273,1.6592782139778137,0.08806445134863423
5,fedavg,6,,8.901437523565449e-07,1.0,4.031609965175463,12.375693639119467,0.06526237619071197,0.1075409963959828,328.4916659904411,0.9790434400240581,0.0016340413684540205,1.6351435383160908,0.07683077030652369
6,fedavg,6,,9.332778202476101e-07,0.9999998807907104,3.857487275649612,12.924511432647705,0.044077983688674376,0.10141699749510735,246.6597919992637,0.9795300920804342,0.0017891282285678615,1.6872188250223796,0.06974420089681027
7,fedavg,6,,9.67286735285262e-07,1.0,3.8173051165282614,13.361407597859701,0.04308694933570105,0.10295800166204572,251.12837500637397,0.9835975408554077,0.0018284351714960747,1.560027579466502,0.09351827266498262
8,fedavg,6,,9.958990324595085e-07,1.0,3.6833645861237607,13.860834757486979,0.08272093492357244,0.09666600089985877,245.77437499829102,0.979829216003418,0.0026816000701753505,1.793570061524709,0.14510840843446665
9,fedavg,6,,1.0236684953642839e-06,0.9999999403953552,3.857487275649612,14.235103607177734,0.0393486630879529,0.09575000149197876,312.0635420054896,0.9833094994227092,0.001211632416506569,1.67820139726003,0.06275266496336608
10,fedavg,6,,1.025084856993057e-06,0.9999999403953552,3.924457540851862,14.619897842407227,0.0815096550241345,0.30320900259539485,308.0277080007363,0.9859517494837443,0.0014346107754460574,1.582388162612915,0.0727027106797659
11,fedavg,6,,1.1102609501413679e-06,1.0,4.031609965175463,15.047420819600424,0.0629329935113849,0.09858299745246768,286.8217920040479,0.9864904761314393,0.0010632466599464695,1.5966328779856365,0.06369848012715888
12,fedavg,6,,1.1188312178906533e-06,1.0,3.736940798285561,15.410510857899984,0.03919786319107028,0.08958400576375425,233.10937501082662,0.9857656677563985,0.0015015957511214921,1.6757587591807048,0.09863027956228046
13,fedavg,6,,1.1368958925292577e-06,1.0,4.098580230377713,15.72468360265096,0.05512091972265891,0.09812499047257006,412.5558749947231,0.9866894841194153,0.0015057032139050473,1.6533971230189006,0.11384525968759802
14,fedavg,6,,1.1630128955710038e-06,1.0,3.924457540851862,16.045703570048016,0.038213846136779965,0.0974589929683134,325.60266701329965,0.9877679824829102,0.0009540062376907945,1.6188529531160991,0.07277180980014084
15,fedavg,6,,1.206525519849136e-06,1.0,3.978033753013662,16.402345021565754,0.0657323574555752,0.09525001223664731,248.05420800112188,0.987032429377238,0.0013186353803583799,1.7033208012580872,0.10328741597253169
16,fedavg,6,,1.1802798564015844e-06,1.0,4.018215912135012,16.689507166544598,0.078386571471956,0.09712499740999192,375.82350001321174,0.9884900053342184,0.0017368668117796549,1.6299965977668762,0.14937688974487884
