epsilon,macro_f1_mean,ci_lower,ci_upper,n,dp_noise_multiplier,is_baseline
17.6647086427425,0.3401113984882981,0.2756589976463987,0.4045637993301975,5,1.5,0
,0.7645559931831188,0.7009452991888614,0.8281666871773763,5,,1
