client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
10,1,1308,2,0.7493009567260742,0.1717557251908397,0.22760252356529237,0.9427480916030534,5.754567222933344,6.72161313935972,3.381836989075169,338.1837090311672,2141.826291976031,1,0.01,64
10,2,1308,2,0.10755562484264374,0.9961832061068703,0.0768566336017102,0.9923664122137404,6.512244686868189,7.106405864386966,1.7285221507239206,172.85222117256487,96.35675000026822,1,0.01,64
10,3,1308,2,0.030730312690138817,0.9923664122137404,0.05993511129054241,0.9885496183206107,6.942256224193573,7.314357921836404,1.2980966441090265,129.80966352578878,90.5824169749394,1,0.01,64
10,4,1308,2,0.014589175372384489,0.9961832061068703,0.0002461865711666178,1.0,7.225179202581251,7.456238781967741,0.8627119026584436,86.27119229811717,98.01958297612146,1,0.01,64
10,5,1308,2,0.0025769819709239527,1.0,0.0005972363855107687,1.0,7.400072601005914,7.433936487411156,0.24687860033154296,24.68786105724876,94.50633300002664,1,0.01,64
10,6,1308,2,0.0004731219116365537,1.0,0.00017138223192887382,1.0,7.652211476444133,7.664280469688903,0.22446274420459292,22.446274802813544,97.51312498701736,1,0.01,64
10,7,1308,2,0.0003310670013888739,1.0,4.8172784590860826e-05,1.0,7.771031198952612,7.803786723628533,0.3167090713129301,31.670907587314314,93.63833401584998,1,0.01,64
10,8,1308,2,0.0001784924570529256,1.0,2.7779884840128942e-05,1.0,7.866873921705069,7.9429362832513934,0.8601657073211733,86.01657212071161,93.71070901397616,1,0.01,64
10,9,1308,2,0.00011923443453270011,1.0,2.333412076040986e-05,1.0,7.93087590360589,8.000163281765595,0.3828738982510312,38.287390791712035,90.12604202143848,1,0.01,64
10,10,1308,2,6.1807717429474e-05,1.0,0.00010159752600884531,1.0,7.973567187056142,8.003869973989916,0.2439907841858799,24.3990789867186,93.11716700904071,1,0.01,64
10,11,1308,2,2.3553677328891355e-05,1.0,4.1486862937745175e-05,1.0,8.054990051194643,8.027284870720697,0.22517907729358774,22.517908097700868,99.21725001186132,1,0.01,64
10,12,1308,2,2.904717921410338e-05,1.0,2.275535043736454e-05,1.0,8.102186639934471,8.084573466202409,0.1648667365628105,16.486673757985834,96.49641602300107,1,0.01,64
10,13,1308,2,2.9652929515577853e-05,1.0,1.8838330743164988e-05,1.0,8.110025172868832,8.14880058329087,0.5330451510362507,53.30451544194783,92.3527079867199,1,0.01,64
10,14,1308,2,3.221459992346354e-05,1.0,2.0895818943245102e-05,1.0,8.120723789103838,8.088155688226209,0.14379214388808495,14.379215239490287,90.25270800339058,1,0.01,64
10,15,1308,2,2.775100292637944e-05,1.0,3.339015875098994e-05,1.0,8.130781462665137,8.139464323985628,0.24356098370561768,24.356098217083773,95.43400001712143,1,0.01,64
10,16,1308,2,2.7820775449072245e-05,1.0,0.00039503569714725015,1.0,8.146162462744991,8.245057052823142,0.4509789793882993,45.097898975774804,95.03620903706178,1,0.01,64
10,17,1308,2,2.9582298066088696e-05,1.0,2.394310722593218e-05,1.0,8.154839098371475,8.241700517134623,1.0422821682246617,104.2282194904848,90.57962498627603,1,0.01,64
10,18,1308,2,2.6094406257470838e-05,1.0,3.149650656268932e-05,1.0,8.164270964840256,8.137393294616682,0.144295126450535,14.429513018626658,92.58987498469651,1,0.01,64
10,19,1308,2,2.5406444547115824e-05,1.0,1.8993934008904035e-05,1.0,8.184281006681514,8.224378084550978,0.49463613653329425,49.46361282047347,93.17341697169468,1,0.01,64
10,20,1308,2,3.5141038824804125e-05,1.0,5.7831936192087594e-05,1.0,8.200256990021568,8.172181598489727,0.16610050665196674,16.610050795937916,95.45366599923,1,0.01,64
