client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
3,1,13722,2,0.6874503687370656,0.5435336976320583,0.018429592067679,0.9974499089253187,5.754567222933344,6.7897810910972085,3.25305134912175,325.30514601458,2231.324542022776,1,0.01,64
3,2,13722,2,0.01076327410504915,0.9992714025500911,0.0010080423874802194,1.0,6.671237142997249,7.01229686731312,0.8214350267703668,82.14350706388309,801.2098330073059,1,0.01,64
3,3,13722,2,0.0020096396410101375,0.9996357012750455,0.008872250743416073,0.9992714025500911,7.001049060528636,7.208053877496864,0.8344432381711744,83.44432589384574,848.8281659665518,1,0.01,64
3,4,13722,2,0.0022578132142540243,0.9992714025500911,0.0024986481217892167,0.9992714025500911,7.323155580668033,7.38334376906212,0.2563398436195508,25.63398518500552,847.2587500000373,1,0.01,64
3,5,13722,2,0.0010739604924395302,0.9996357012750455,0.00022165703862705159,1.0,7.471696706410187,7.587963992761996,0.8519288969511153,85.19289107976599,894.78837500792,1,0.01,64
3,6,13722,2,0.00013631927529701878,1.0,0.010655763569534323,0.9981785063752276,7.6439282996252516,7.887506757369072,1.5646716397331704,156.4671649787821,828.0951669439673,1,0.01,64
3,7,13722,2,0.00010324980732632888,1.0,0.0009447207447983389,0.9996357012750455,7.692201689974977,7.810523607362935,0.8101150995221268,81.01151275065956,894.0859999856912,1,0.01,64
3,8,13722,2,0.00015773240743011376,1.0,0.00014101242134550608,1.0,7.733081011345866,7.745227293233058,0.055998767079425305,5.599876792597562,848.4387079952285,1,0.01,64
3,9,13722,2,7.581258191643175e-05,1.0,5.353574530555877e-05,1.0,7.744924394985487,7.753291268667505,0.04792516858663203,4.792517060554561,909.774582949467,1,0.01,64
3,10,13722,2,4.6100432205834255e-05,1.0,0.00011198823914699375,1.0,7.765141435127719,7.775394509167673,0.13155127356436885,13.155128765138997,895.3923339722678,1,0.01,64
3,11,13722,2,6.954148787816277e-05,1.0,2.785303308354382e-05,1.0,7.775987227447442,7.793565065710499,0.13247123171091957,13.247122636601015,941.8821250437759,1,0.01,64
3,12,13722,2,2.597190937088927e-05,1.0,2.2316500838124463e-05,1.0,7.78723544101745,7.797717502924988,0.06642546953175271,6.642547163741143,837.9478339920752,1,0.01,64
3,13,13722,2,2.0209781067996816e-05,1.0,1.7656388377491925e-05,1.0,7.794609228673012,7.801354357842076,0.02359417619145199,2.3594175999980003,882.9719999921508,1,0.01,64
3,14,13722,2,1.823034910007981e-05,1.0,1.7265639207623682e-05,1.0,7.800370017015926,7.805411779530629,0.07200660726811263,7.200661028617568,881.4369169995189,1,0.01,64
3,15,13722,2,1.899627621368868e-05,1.0,0.0011769837849495287,0.9996357012750455,7.806380481957087,7.9498051735193895,1.187926805883523,118.7926856329193,816.3349170354195,1,0.01,64
3,16,13722,2,2.1408569536592843e-05,1.0,0.0025547373418724653,0.9996357012750455,7.831827572721283,7.848622022220058,0.28327223396936796,28.327223942287436,1291.4200410014018,1,0.01,64
3,17,13722,2,0.000639454974631473,0.9996357012750455,0.00020729400300698999,1.0,7.893740825471244,7.897714748292333,0.058002716112234357,5.800271629013574,1235.1653749938123,1,0.01,64
3,18,13722,2,1.3139882740201862e-05,1.0,5.4455632179333194e-05,1.0,7.897553007868201,8.07278118314676,0.6598549235395468,65.98549263992474,1015.0401249993593,1,0.01,64
3,19,13722,2,7.092585135894275e-05,1.0,0.0001077550129149702,1.0,7.910001757726085,7.9145276800460165,0.02805615453669026,2.805615435974563,1057.079749996774,1,0.01,64
3,20,13722,2,1.157765634986369e-05,1.0,1.0295850558556362e-05,1.0,7.917101527205182,7.919564973454184,0.05262351731093339,5.262351774136637,1060.4266250156797,1,0.01,64
