client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
6,1,1000,2,0.6730348914861679,0.675,0.03260990447597578,0.985,0.672040162466258,0.9849996249906248,0.9849996249906248,0.020000000000000018,"{""0"": 0.01990049751243781, ""1"": 0.9850746268656716}",0.03,0.9995008706512909,0.046109795570373535,0.9852216748768473,0.03,0.046109795570373535,,5.812872900652865,7.354375238442281,0.0,0.0,1091.7114719999859,1,0.01,64
6,2,1000,2,0.03260990447597578,0.985,0.04645393090322614,0.985,0.9849996249906248,0.9849966242404541,0.9849966242404541,0.0,"{""0"": 0.0, ""1"": 0.9847715736040609}",0.02,0.9998039215686276,0.027948617935180664,0.9850746268656716,0.02,0.027948617935180664,,7.354375238442281,7.580304192693459,0.0,0.0,183.19858000000977,1,0.01,64
6,3,1000,2,0.02149425825336948,0.99,0.01527614922815701,0.985,0.99,0.9849996249906248,0.9849996249906248,0.020000000000000018,"{""0"": 0.01990049751243781, ""1"": 0.9850746268656716}",0.01,0.9998039215686274,0.7463201284408569,0.99,0.01,0.7463201284408569,,7.436732729122622,7.690415209862539,0.0,0.0,277.0365429999515,1,0.01,64
6,4,1000,2,0.014211287081707269,0.995,0.021607617039990146,0.98,0.9949998749968749,0.9799979997999799,0.9799979997999799,0.010000000000000009,"{""0"": 0.010101010101010102, ""1"": 0.9797979797979798}",0.03,0.9996999799979998,0.03889816999435425,0.9852216748768473,0.03,0.03889816999435425,,7.65672110536229,7.940186574120841,0.0,0.0,403.3672089999527,1,0.01,64
6,5,1000,2,0.011695023342326749,0.99,0.021575507072157052,0.985,0.99,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.02,0.9996999799979998,0.039019882678985596,0.9900990099009901,0.02,0.039019882678985596,,7.83136266817985,8.037674670658363,0.0,0.0,90.15004100001534,1,0.01,64
6,6,1000,2,0.02331090653933643,0.99,0.03830920967266138,0.985,0.9899989998999901,0.9849966242404541,0.9849966242404541,0.0,"{""0"": 0.0, ""1"": 0.9847715736040609}",0.02,0.9999009900990099,0.005019247531890869,0.9900990099009901,0.02,0.005019247531890869,,8.05234835051267,8.295264130917657,0.0,0.0,65.04818700000214,1,0.01,64
6,7,1000,2,0.023278230348296347,0.99,0.019333095404789447,0.985,0.9899989998999901,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.01,0.9998009900990099,0.732672929763794,0.9849246231155779,0.01,0.732672929763794,,8.305682957676515,8.414887089965665,0.0,0.0,320.6983320000063,1,0.01,64
6,8,1000,2,0.012249401012127237,0.985,0.020324015694313857,0.99,0.9849996249906248,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.01,1.0,0.03670191764831543,0.9950248756218906,0.01,0.03670191764831543,,8.40284142728368,8.466299386791968,0.0,0.0,417.3635440000112,1,0.01,64
6,9,1000,2,0.01926313735111762,0.99,0.02695713908177666,0.985,0.9899989998999901,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9998009900990099,0.00012683868408203125,0.9852216748768473,0.03,0.00012683868408203125,,8.459603888469445,8.567899211307607,0.0,0.0,529.8566680000363,1,0.01,64
6,10,1000,2,0.021664390573235437,0.985,0.02875214288357597,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.02,0.9997039215686274,0.05883598327636719,0.9850746268656716,0.02,0.05883598327636719,,8.515929827188588,8.591321401703055,0.0,0.0,184.79495399998314,1,0.01,64
6,11,1000,2,0.03170589241193511,0.985,0.03661093453359854,0.99,0.9849996249906248,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.03,0.9997039215686274,5.0067901611328125e-05,0.9852216748768473,0.03,5.0067901611328125e-05,,8.555378789329053,8.60372907501503,0.0,0.0,614.9868789999573,1,0.01,64
6,12,1000,2,0.029214735259230906,0.985,0.030759975081203095,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,0.00020557641983032227,0.9852216748768473,0.03,0.00020557641983032227,,8.560472969817116,8.555008636885374,0.0,0.0,133.07672399997728,1,0.01,64
6,13,1000,2,0.0315936143742519,0.985,0.02881965084810645,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.05,0.9997039215686274,4.172325134277344e-06,0.975609756097561,0.05,4.172325134277344e-06,,8.575646908677315,8.572890991124785,0.0,0.0,449.8349080000139,1,0.01,64
6,14,1000,2,0.019225347845345908,0.99,0.01928136951755377,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.07,0.9997039215686274,3.933906555175781e-06,0.966183574879227,0.07,3.933906555175781e-06,,8.61313961284553,8.606292293267797,0.0,0.0,169.9873210000078,1,0.01,64
6,15,1000,2,0.02052667300449329,0.99,0.026685329386960888,0.985,0.99,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.05,0.9997039215686274,5.364418029785156e-06,0.975609756097561,0.05,5.364418029785156e-06,,8.608425947687394,8.634218268161902,0.0,0.0,266.49380600002814,1,0.01,64
6,16,1000,2,0.025071659591048068,0.99,0.02738888264866457,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.02,0.9997039215686274,0.10773289203643799,0.9850746268656716,0.02,0.10773289203643799,,8.615515940794975,8.609090467874857,0.0,0.0,218.946179999989,1,0.01,64
6,17,1000,2,0.027398820384404665,0.99,0.02959080407163106,0.99,0.99,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.03,0.9997039215686274,0.0001150369644165039,0.9852216748768473,0.03,0.0001150369644165039,,8.61246382939037,8.616356710677117,0.0,0.0,397.30380700001433,1,0.01,64
6,18,1000,2,0.030814321187789595,0.985,0.03212989610619754,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,0.0001373291015625,0.9852216748768473,0.03,0.0001373291015625,,8.607512833506576,8.593299420801467,0.0,0.0,526.6309489999799,1,0.01,64
6,19,1000,2,0.03162749507464291,0.985,0.034195491985882676,0.985,0.9849996249906248,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.03,0.9997039215686274,8.547306060791016e-05,0.9852216748768473,0.03,8.547306060791016e-05,,8.600770312269479,8.59436184986254,0.0,0.0,325.9134030000155,1,0.01,64
6,20,1000,2,0.03027501009637401,0.985,0.03001369477715321,0.99,0.9849996249906248,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.01,0.9997039215686274,0.9774622917175293,0.9849246231155779,0.01,0.9774622917175293,,8.595844290663495,8.590459972593866,0.0,0.0,291.00280400001566,1,0.01,64
