client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
0,1,4456,2,0.6979214123317173,0.3307174887892377,5971.391636439732,0.15022421524663676,5.729227539934811,37.290846095656065,36.54205977116249,3654.2060041146847,3809.8246669978835,1,0.01,64
0,2,4456,2,3.6844541685921803,0.2679372197309417,7914.845563616072,0.22085201793721973,6.801770620888551,39.29943931737158,36.521553232066985,3652.155405337556,573.2934580300935,1,0.01,64
0,3,4456,2,5.101785046713693,0.3576233183856502,8605.706508091518,0.22085201793721973,7.693082286583421,40.350033118631465,36.30416391978974,3630.4165551646647,522.2584170405753,1,0.01,64
0,4,4456,2,6.259930270058768,0.3744394618834081,8782.540701729911,0.22085201793721973,8.542247952864333,41.0358957695176,35.97903507529254,3597.903571473135,549.6185829979368,1,0.01,64
0,5,4456,2,5.552764790398734,0.4327354260089686,8958.281075613839,0.22085201793721973,9.408836970598204,41.81546368523278,35.772465358803736,3577.2465765356374,436.6814160021022,1,0.01,64
0,6,4456,2,5.775230288505554,0.4820627802690583,9201.311628069196,0.22085201793721973,10.373843714972418,42.84874337450276,35.763354258116216,3576.3353830043,555.5977079784498,1,0.01,64
0,7,4456,2,7.581965173993792,0.45067264573991034,9194.282435825893,0.22085201793721973,11.392001579707609,43.37116655867398,35.24275595634202,3524.2756370796656,608.3677499555051,1,0.01,64
0,8,4456,2,5.263578653335571,0.5414798206278026,9380.457135881696,0.22085201793721973,12.363793999161981,44.15582154572991,35.16402859146935,3516.4029488570372,456.61850000033155,1,0.01,64
0,9,4456,2,5.659508330481393,0.5695067264573991,9637.368966238839,0.22085201793721973,13.455786966398186,45.240724311029766,35.21181131001916,3521.1811475105883,588.5782499681227,1,0.01,64
0,10,4456,2,6.927880559648786,0.5403587443946188,9731.881556919643,0.22085201793721973,14.579765493793268,45.86294988186452,34.69139961368896,3469.140075793786,518.8004579977132,1,0.01,64
0,11,4456,2,9.370330469948906,0.5280269058295964,10038.165597098214,0.22085201793721973,15.683521164171507,47.05259579096598,34.899541614932474,3489.9542986744023,511.5062919794582,1,0.01,64
0,12,4456,2,6.798458474023001,0.6804932735426009,10233.421456473214,0.22085201793721973,16.7818193387927,47.78594315073593,34.71792401293495,3471.792500496524,873.2802500016987,1,0.01,64
0,13,4456,2,7.74068808555603,0.570627802690583,11027.87451171875,0.22085201793721973,17.98261166502766,49.55815693261447,35.406964378186885,3540.696523059863,878.1487499945797,1,0.01,64
0,14,4456,2,1.7535561621189117,0.8060538116591929,11103.981515066964,0.22085201793721973,19.085461750339196,50.3786592704479,35.4782372532788,3547.823849611349,813.4616669849493,1,0.01,64
0,15,4456,2,1.7105588104043687,0.8486547085201793,11493.45263671875,0.22085201793721973,20.42174837143216,51.64564857864059,35.446214588332026,3544.6215865926606,629.9947919906117,1,0.01,64
0,16,4456,2,3.9123686807496205,0.695067264573991,12100.414341517857,0.22085201793721973,21.663084285949086,53.028859923660434,35.64041606360188,3564.0417040644384,584.3734169611707,1,0.01,64
0,17,4456,2,0.6304072243053399,0.9506726457399103,12241.239536830357,0.22085201793721973,22.83394957250916,53.79911117603891,35.47374404585241,3547.374474571552,588.0364589975215,1,0.01,64
0,18,4456,2,6.646312304905483,0.6367713004484304,13083.12158203125,0.22085201793721973,24.14916911940599,55.57971708619686,35.913447117755936,3591.3448018930158,574.8245830181986,1,0.01,64
0,19,4456,2,0.0739217135610242,0.9943946188340808,11768.505440848214,0.22085201793721973,25.248409523303064,54.506270883418615,34.03021189609933,3403.0211253803814,547.6522920071147,1,0.01,64
0,20,4456,2,19.234263351985387,0.48318385650224216,14296.7568359375,0.22085201793721973,26.5371768956453,58.28883477015556,36.173191825181064,3617.319117813309,491.3567919866182,1,0.01,64
