client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,seed,weight_norm_before,weight_norm_after,weight_update_norm,t_fit_ms,epochs_completed,lr,batch_size
0,1,1986,2,0.6836022564343044,0.592964824120603,0.04604242565567672,0.9899497487437185,0.5666935483870967,0.9846403210867551,"{""0"": 0.010050251256281407, ""1"": 0.9936708860759493}",0.024390243902439025,0.9991665783948765,0.5056436061859131,,5.742919168114253,9.196343455093524,6.933167586729039,1275.6469999985711,1,0.01,64
0,2,1986,2,0.12085786887577601,0.9447236180904522,0.04443623654177437,0.9974874371859297,0.9228274281685176,0.9961773039427556,"{""0"": 0.0, ""1"": 0.9984152139461173}",0.012195121951219513,0.999348005852045,0.03617817163467407,,8.54538160427985,10.670439593425035,4.638472838634621,99.5714169985149,1,0.01,64
0,3,1986,2,0.03471223225018808,0.992462311557789,0.030679348817069955,0.9974874371859297,0.9886332263930009,0.9961773039427556,"{""0"": 0.0, ""1"": 0.9984152139461173}",0.012195121951219513,0.9995164081854278,0.18818944692611694,,10.701793881117908,12.689852141814535,4.049913377719904,88.60220899987326,1,0.01,64
0,4,1986,2,0.016728264089059457,0.9974874371859297,0.009964284489234794,0.9974874371859297,0.9961773039427556,0.9961773039427556,"{""0"": 0.0, ""1"": 0.9984152139461173}",0.012195121951219513,1.0,4.756450653076172e-05,,12.75036619662111,14.211483046025233,2.995273522574628,81.0535839991644,1,0.01,64
0,5,1986,2,0.010995022291479513,0.9974874371859297,0.16042402488580518,0.992462311557789,0.9961773039427556,0.9886332263930009,"{""0"": 0.0, ""1"": 0.9952305246422893}",1.0,0.9980440175561351,0.0,,14.49888101359942,15.287766294570567,2.460427247352516,86.02837499893212,1,0.01,64
0,6,1986,2,2.3352746731089953e-05,1.0,3.076271553681398e-05,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 1.0}",0.012195121951219513,1.0,5.960464477539062e-07,,15.469472125566393,16.05950080622254,2.385045899103694,112.67229099939868,1,0.01,64
0,7,1986,2,0.0039953736010106865,0.9974874371859297,7.982764132259084e-10,1.0,0.9961773039427556,1.0,"{""0"": 0.0, ""1"": 1.0}",0.012195121951219513,1.0,1.1920928955078125e-07,,16.06141152965957,16.5650465254797,1.9349542529686272,88.67566600019927,1,0.01,64
0,8,1986,2,0.01573259968841358,0.9974874371859297,0.010872830818828125,0.9974874371859297,0.9961773039427556,0.9961426259219415,"{""0"": 0.005012531328320802, ""1"": 0.9984202211690363}",0.012195121951219513,1.0,0.992329478263855,,16.81203284266023,17.276307549410614,2.7358434429618206,107.82075000133773,1,0.01,64
0,9,1986,2,0.0,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 1.0}",1.0,1.0,0.0,,17.177666618989925,17.177804702129045,0.0022684521272499556,82.67100000011851,1,0.01,64
0,10,1986,2,0.0,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 1.0}",1.0,1.0,0.0,,17.199017604116925,17.19927475201259,0.010228481060427801,80.02866599963454,1,0.01,64
