client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,seed,weight_norm_before,weight_norm_after,weight_update_norm,t_fit_ms,epochs_completed,lr,batch_size
1,1,654,1,0.6939913431803385,0.7938931297709924,0.0006611601274926215,1.0,0.4425531914893617,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,5.742919168114253,7.171528858254845,4.182901330043112,1452.9539159993874,1,0.01,64
1,2,654,1,0.015075561590492725,0.9923664122137404,5.2567974269853344e-08,1.0,0.49808429118773945,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,8.54538160427985,9.09058799573842,3.019527459820766,35.78912500051956,1,0.01,64
1,3,654,1,0.0003514117270242423,1.0,2.4835262735223296e-09,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,10.701793881117908,11.291744955263319,2.8044170040666567,29.570624999905704,1,0.01,64
1,4,654,1,0.00041305388701099827,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,12.75036619662111,13.211822015443236,2.5207238218848342,30.129124999803025,1,0.01,64
1,5,654,1,3.4903381565717004e-06,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,14.49888101359942,14.729304391055425,2.218077899068532,29.286375000083353,1,0.01,64
1,6,654,1,2.793963164530548e-08,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,15.469472125566393,15.616764670077622,1.372981806891378,30.184916000507656,1,0.01,64
1,7,654,1,0.0,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,16.06141152965957,16.206009941579495,1.3291462890553587,31.91687499929685,1,0.01,64
1,8,654,1,7.078003250171605e-08,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,16.81203284266023,16.834794583658507,0.6296907721293502,36.15920900119818,1,0.01,64
1,9,654,1,0.0,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,17.177666618989925,17.258465084103825,0.9080109808948179,31.142832998739323,1,0.01,64
1,10,654,1,0.0,1.0,0.0,1.0,1.0,1.0,"{""0"": 0.0, ""1"": 0.0}",0.0,0.0,0.5,,17.199017604116925,17.19906428655661,0.0008468251021943376,29.15091599970765,1,0.01,64
