client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
0,1,32978,2,0.049238629245127626,0.9969678593086719,0.001196978997073691,0.999241964827168,0.9951901614446084,0.9987886575001071,0.9987886575001071,0.0,"{""0"": 0.999529677358668, ""1"": 0.9980476376415462}","{""0"": 0.9990597969161339, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9961028838659393}",0.10973084886128365,0.9999999999999999,2.384185791015625e-07,0.8148618609082249,0.10973084886128365,2.384185791015625e-07,,11.18148965925228,24.006616696072488,0.0,0.6068500006521271,1307.7972469999963,1,0.01,64,,,,,,,,,
0,2,32978,2,0.0010131037671652183,0.999241964827168,0.0023857655230134886,0.9993935718617344,0.9987886575001071,0.9990312131206291,0.9990312131206291,0.0,"{""0"": 0.999623706491063, ""1"": 0.9984387197501952}","{""0"": 0.9992476960692119, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9968823070927514}",0.09279126670431018,0.9999951470836057,8.344650268554688e-07,0.8388362209872507,0.09279126670431018,8.344650268554688e-07,,21.057369958708584,28.517698806576316,0.0,0.7556077039665571,703.8154020000036,1,0.01,64,,,,,,,,,
0,3,32978,2,0.0002737056145864887,1.0,0.0038807749800971393,0.9990903577926016,1.0,0.998551106659286,0.998551106659286,0.0011293054771315258,"{""0"": 0.9994350282485875, ""1"": 0.9976671850699844}","{""0"": 1.0, ""1"": 0.9953452288595811}","{""0"": 0.9988706945228685, ""1"": 1.0}",0.026350461133069828,1.0,1.1920928955078125e-07,0.9482631189948263,0.026350461133069828,1.1920928955078125e-07,,25.230933414672823,33.16796332643317,0.0,0.8107372230939213,708.2010059999959,1,0.01,64,,,,,,,,,
0,4,32978,2,4.282182830449182e-06,1.0,0.2713910582869354,0.9951485748938751,1.0,0.9923311276314697,0.9923311276314697,0.006022962544701693,"{""0"": 0.9969794223145176, ""1"": 0.9876828329484219}","{""0"": 1.0, ""1"": 0.9756653992395438}","{""0"": 0.9939770374552983, ""1"": 1.0}",0.008093355919442876,0.9770975781086779,1.1920928955078125e-07,0.983518589497892,0.008093355919442876,1.1920928955078125e-07,,28.966632763138772,31.912027612279417,0.0,0.5944267761729983,639.481098999994,1,0.01,64,,,,,,,,,
0,5,32978,2,0.01004018948586623,0.9998483929654336,0.003690657861922068,0.9990903577926016,0.9997581612777562,0.9985468196809437,0.9985468196809437,0.00018821757952192097,"{""0"": 0.9994355597365946, ""1"": 0.9976580796252927}","{""0"": 0.9990596200865149, ""1"": 0.9992181391712275}","{""0"": 0.9998117824204781, ""1"": 0.9961028838659393}",0.00639939770374553,0.9999963507236312,1.1920928955078125e-07,0.9869230769230769,0.00639939770374553,1.1920928955078125e-07,,30.704191974550334,37.15519983578758,0.0,0.793510173966497,725.9163530000023,1,0.01,64,,,,,,,,,
0,6,32978,2,1.182058621924835e-09,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0,1.0,1.0,1.0,0.0,1.0,,33.82197742162588,33.81191168147565,0.0,1.3902252598494606e-08,611.8824509999854,1,0.01,64,,,,,,,,,
0,7,32978,2,4.2984057339131493e-10,1.0,0.00455496493260991,0.9996967859308672,1.0,0.9995164653942874,0.9995164653942874,0.00037643515904384195,"{""0"": 0.9998117469879518, ""1"": 0.9992211838006231}","{""0"": 1.0, ""1"": 0.998443579766537}","{""0"": 0.9996235648409562, ""1"": 1.0}",0.018068887634105024,0.9999993929725648,1.1920928955078125e-07,0.9639368895567243,0.018068887634105024,1.1920928955078125e-07,,34.20670383669565,39.259180264108416,0.0,1.11801950219418,724.9501309999857,1,0.01,64,,,,,,,,,
0,8,32978,2,9.666704751122686e-05,1.0,0.0001269047520158559,0.9998483929654336,1.0,0.9997580182590559,0.9997580182590559,0.0,"{""0"": 0.99990590006587, ""1"": 0.9996101364522417}","{""0"": 0.9998118178396688, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9992205767731879}",0.0,1.0,0.43432188034057617,1.0,0.0,0.43432188034057617,,35.752305169548706,37.805649143762246,0.0,0.33861843459455604,657.3539480000079,1,0.01,64,,,,,,,,,
0,9,32978,2,0.0,1.0,0.0005637610402817237,0.9995451788963008,1.0,0.9992736249999863,0.9992736249999863,0.0,"{""0"": 0.9997177533163986, ""1"": 0.9988294966835739}","{""0"": 0.9994356659142212, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9976617303195635}",0.005458309806135893,1.0,1.1920928955078125e-07,0.9888246628131021,0.005458309806135893,1.1920928955078125e-07,,36.41970438290569,38.22089100222855,0.0,0.2855966617629108,614.5710810000082,1,0.01,64,,,,,,,,,
0,10,32978,2,0.0011015470641163678,0.9998483929654336,2.1492050553769596e-10,1.0,0.9997581612777562,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.00018821757952192734,1.0,1.0728836059570312e-06,0.9996104402025711,0.00018821757952192734,1.0728836059570312e-06,,37.15487188545406,38.04963955636431,0.0,0.5164957682877612,699.8268789999997,1,0.01,64,,,,,,,,,
