run_id,quality_state,max_round,parsed_row_count,dataset,aggregation
cic_simple_3e88315c9a_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.1_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_3eb71de61a_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3ebb54bbb7_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.05_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3ef1d7a827_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.002_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_3ef5e6799f_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu1.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_3f19089d9a_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.02_seed45,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_3f2f226fe1_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_3f4f13df70_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_3f6071e5b9_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.08_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3f7d8902b5_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed58,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3facfd29a8_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_3fcd9231e3_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3fd2c296a0_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_3fe6b11f19_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_3fe9e5d59a_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_3fed8f2014_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_402c4ca5d4_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4056ec289d_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_406a6e360f_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_40793ba177_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.02_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4088f75eb7_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_408c313566_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_40a1727a22_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_40a8ce26f0_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_40c098052b_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.002_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_40da03d352_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.01_seed42,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_40e7fd0bcf_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_41080267b4_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_410d61aafa_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.2_seed42,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4121df4499_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.01_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4126e2a147_comp_bulyan_alpha0.5_adv30_dp0_pers0_mu0.0_seed46,empty_metrics,,0,cic,bulyan
cic_simple_41274e76c9_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.005_seed45,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4127ce6ed0_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_412d3e3d0e_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_41348fffb9_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.05_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_413ddc63c9_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_414c0070bb_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_414cb93568_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_414f5c68ec_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed54,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_416cf94fff_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_41794e73fc_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_41c541e064_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_41ea0ad61b_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.002_seed42,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4207080e58_comp_bulyan_alpha0.5_adv30_dp0_pers0_mu0.0_seed42,empty_metrics,,0,cic,bulyan
cic_simple_421ff64796_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.002_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4246191252_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.005_seed45,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_424e06a13a_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_426d86272b_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.08_seed42,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_42bc33f8da_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_42bcc8fee1_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_42c80d6dfb_comp_median_alpha0.5_adv0_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_42ebc0d49b_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu1.0_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_42efcebea1_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_42effc7844_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_434256584e_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4345a98e06_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_434b8b9db7_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_436f26197d_comp_bulyan_alpha0.02_adv10_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_43721474aa_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_43a6ab5a40_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_43aafc3365_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.08_seed44,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_43bca9a3f5_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.002_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_43c2322d79_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_43d34a15fd_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_43d46bc680_comp_krum_alpha0.02_adv10_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_43f73abe60_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.002_seed45,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_442a43e399_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4468557f28_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_449f268911_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_44a079a7c8_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_44c18b029f_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_44ce5c9c66_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_44d5beba77_comp_median_alpha0.5_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_44ddf7d446_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_44e2228116_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed54,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_44e2b08646_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_44ed53d1de_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_453cbbaf28_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.002_seed45,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4543a37062_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.005_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_454af0d798_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed47,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4578320cf3_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,15.0,15,cic,fedavg
cic_simple_45831dac38_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_458f0c83c1_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.005_seed42,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_459c2b6884_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_45c43d1204_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed47,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4607ba282f_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.1_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_460c9365b8_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4610566f2a_comp_fedavg_alpha0.5_adv0_dp1_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_461df5ef65_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_464bf03d55_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_464c7bc492_comp_median_alpha0.02_adv0_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4671059672_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4681e3ffea_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed42,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4703ef448e_comp_median_alpha1.0_adv20_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4705d58dc1_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4727b1b3d0_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4733b9d82f_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_47439193c2_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4771628669_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4774664437_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_47795db85e_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_47b03e42df_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.01_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_47b1967b04_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.5_seed44,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_47c3a835d8_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_47ccbfedc4_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_47e69e039c_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_48142bfb2f_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4817f59cc7_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4819209f17_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_48231de0c6_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.08_seed45,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4842466207_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.002_seed44,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_48551b5e91_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.002_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_48744c23ea_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_48ae220f8f_comp_fedavg_alpha0.5_adv0_dp1_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_48af310672_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed58,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_48b093454b_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_48b7ae363f_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_48c292ffc0_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_48ce617cfd_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_491858e42e_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4924d5630e_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_49380d9b18_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_493b7024b4_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_49515676d6_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_495b298b73_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_495e040092_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4970f6a596_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed47,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4978928b32_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4989d81bd2_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.02_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_498f7fc326_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed44,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_49946c82c4_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_49a80ea5ee_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.02_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_49c879a479_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_seed58,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_49d5a6d285_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_49e2d18edd_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_49e30e9804_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4a009593da_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4a31ba16ae_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4a35a096f2_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4a4ef52562_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4a68994dc5_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4a6fb9313a_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.005_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4a7ceaf6ed_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed59,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4a86b83c61_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4a9775f088_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed54,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4aca6e2c98_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4b01004f43_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4b74a616c6_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4b85ec4d97_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4ba183707d_comp_fedavg_alpha0.5_adv0_dp1_pers0_mu0.0_seed45,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4bcf5c3168_comp_median_alpha0.02_adv0_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4bd2a4b0dd_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed53,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4be77372ab_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4be91a7dda_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4c0472d374_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed61,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4c0909b426_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.02_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4c12a5485a_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4c1356c8cb_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4c151366c1_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4c252a9964_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.08_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4c56852ffc_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.01_seed44,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4c637ad5bb_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4c6ec7e6f6_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4c9577716d_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed49,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4cc9868e62_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4d11bc1aec_comp_fedavg_alpha0.5_adv0_dp0_pers5_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4d234774ab_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.5_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4d42283a2e_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed56,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4d4e5d603c_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4da47c41ab_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4dae9f22c6_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4e444bc496_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed47,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4e503947e7_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed60,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4e72b7a73b_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed52,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4e7a8faaeb_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.5_seed46,complete_or_exceeds_target,20.0,20,cic,fedprox
cic_simple_4e8490b2aa_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed46,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4eb3cd85a8_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed55,complete_or_exceeds_target,20.0,20,cic,median
cic_simple_4ef448320d_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed50,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4ef4dd6e05_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.02_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4f13643dd9_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4f1ef6fe2d_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4f280776a8_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed51,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_4f2c4fd2ef_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed54,complete_or_exceeds_target,20.0,20,cic,bulyan
cic_simple_4f2cecab4d_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed48,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4f53934ed1_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed57,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4fab918347_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed43,complete_or_exceeds_target,20.0,20,cic,krum
cic_simple_4fed1687b2_comp_fedavg_alpha0.5_adv0_dp1_pers0_mu0.0_seed44,complete_or_exceeds_target,20.0,20,cic,fedavg
cic_simple_500696e902_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.2_seed43,complete_or_exceeds_target,20.0,20,cic,fedprox
