round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,fedavg,6,,6.02081041165922e-07,1.0,4.045004018215912,8.661491394042969,0.08782918409078627,0.1782540000476729,2345.5117599999085,0.9023505171140035,0.01382368349562179,2.4654472271601358,0.19031359794984265
2,fedavg,6,,7.248345709904903e-07,1.0,4.915617465845164,10.110788822174072,0.0362975456858214,0.1495399999384972,698.6671710001247,0.9654452800750732,0.002790241290507318,1.7147132356961567,0.07162262639358613
3,fedavg,6,,7.869410630638462e-07,1.0,5.076346102330565,11.041334629058838,0.05954846273850591,0.12069600006725523,525.8335700000316,0.9754043300946553,0.0024861119635141682,1.5804360508918762,0.059107224808752364
4,fedavg,6,,8.458601737356349e-07,1.0,4.647736405036164,11.723358472188314,0.09602708711554987,0.14559300007022102,546.655335999958,0.9769152363141378,0.002566662555126689,1.6250535249710083,0.1123194781612388
5,fedavg,6,,8.996802839039221e-07,1.0,4.7816769354406645,12.231978098551432,0.04513380486661793,0.12059599998792692,595.4982959999597,0.9788567463556925,0.0014219551275712254,1.6233441432317097,0.055370828488216034
6,fedavg,6,,8.998484074962528e-07,1.0,4.580766139833914,12.742147286732992,0.05399318561785828,0.12140800004090124,529.2115120000744,0.9807034770647685,0.0016663795415516726,1.615371286869049,0.06667141585581308
7,fedavg,6,,9.640292500834107e-07,1.0,4.7816769354406645,13.171935240427652,0.053771290230089475,0.12010499995085411,642.4479530001008,0.9808526436487833,0.00181264696047612,1.6624640027681987,0.09214684292751482
8,fedavg,6,,9.910169065540197e-07,1.0,4.433431556388964,13.643848737080893,0.06129324072150622,0.11944400011998368,627.0823799998198,0.9813124656677246,0.0017463188758954857,1.7008893688519795,0.10131982918212419
9,fedavg,6,,1.0118609628769386e-06,1.0,4.808465041521565,14.038531939188639,0.05756802763559145,0.1193339999190357,503.4133489998567,0.9834474444389343,0.0009351364344751704,1.6488349437713623,0.05330261509933255
10,fedavg,6,,1.0327761917988095e-06,0.9999999403953552,4.647736405036164,14.446487267812094,0.049208324682792924,0.12358200001472142,628.3757359999527,0.984192697207133,0.0011088178163854258,1.6581734418869019,0.04027453588702128
11,fedavg,6,,1.0593723445371945e-06,0.9999999403953552,4.795070988481114,14.80212958653768,0.03893051239248946,0.11895200009348628,549.6852510000281,0.9859107216199239,0.001273020354935321,1.6024392048517864,0.08098365396265654
12,fedavg,6,,1.1171217618716159e-06,1.0,4.821859094562014,15.154131571451822,0.028070014777929253,0.14365000015459373,604.6916509999392,0.9863490263621012,0.0009083850600806659,1.6154553691546123,0.05971642534010734
13,fedavg,6,,1.1038323864641341e-06,1.0,4.875435306723815,15.531752427419027,0.056117417387168106,0.1504710000972409,534.611950999988,0.9853783369064331,0.0014173261169418637,1.7128047744433086,0.09695219891599938
14,fedavg,6,,1.1277635686509565e-06,1.0,4.674524511117064,15.840954780578613,0.05963875854322513,0.12179800000922114,589.2648369999733,0.9876084367434184,0.0010383940294095943,1.6091793179512024,0.07652760157434527
15,fedavg,6,,1.1454998631641778e-06,1.0,4.955799624966515,16.199011484781902,0.04795510161321174,0.11976399991908693,583.9032750000115,0.9874798893928528,0.0006353711535308465,1.6547305782636006,0.04804004891775142
16,fedavg,6,,1.1915879962884122e-06,0.9999998807907104,4.942405571926065,16.49486509958903,0.01295651043211431,0.1198750001094595,616.680100999929,0.9878978649775187,0.0012610484005080307,1.6538571119308472,0.09545155986429232
17,fedavg,6,,1.268330757299198e-06,1.0,4.607554245914814,16.8087100982666,0.05386263010903765,0.12090700010958244,585.9427590000905,0.9896604220072428,0.001443942631863669,1.5554230014483135,0.13854427823792229
18,fedavg,6,,1.2034167599662483e-06,0.9999998807907104,4.714706670238414,17.12577025095622,0.051438552697907515,0.12072599997736688,531.9601250000687,0.9864656845728557,0.001046932191821463,1.8177557190259297,0.0763177343281841
19,fedavg,6,,1.288029518352417e-06,1.0,4.902223412804715,17.411044438680012,0.014237469790764568,0.11860199992952403,507.6915160000226,0.9894962668418884,0.0012486341409672383,1.6254330078760784,0.10785257514649609
20,fedavg,6,,1.2449541182364193e-06,1.0,5.022769890168765,17.671940803527832,0.040782154199330053,0.12555600005725864,544.8332239998308,0.9888967553774516,0.0012274369207146052,1.6968931555747986,0.10877816107492398
