client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
0,1,13722,2,0.6864815188008685,0.5369763205828779,0.03309277688737872,0.9963570127504554,0.46677514886499466,0.9963156063666322,0.9963156063666322,0.005695687550854367,"{""0"": 0.9959250203748982, ""1"": 0.9967061923583662}","{""0"": 0.9975510204081632, ""1"": 0.9953947368421052}","{""0"": 0.9943043124491456, ""1"": 0.9980211081794196}",0.10659072416598861,0.9981637834989324,0.03412044048309326,0.9575949367088608,0.10659072416598861,0.03412044048309326,,5.729227706392558,6.893030889508375,3.54893733949832,354.8937443280504,2051.1762090027332,1,0.01,64,,,,,,,,,,,,False,False,,
0,2,13722,2,0.019928662907765356,0.9985428051001821,0.03450129295125344,0.9938069216757741,0.998527150333685,0.9937408632900726,0.9937408632900726,0.004882017900732283,"{""0"": 0.9930978481526593, ""1"": 0.994383878427486}","{""0"": 0.9910858995137763, ""1"": 0.9960291197882197}","{""0"": 0.9951179820992677, ""1"": 0.9927440633245382}",0.10089503661513426,0.9984534208869094,0.00020104646682739258,0.9600507292327204,0.10089503661513426,0.00020104646682739258,,6.612693462230165,7.535731726721398,2.4456743406680848,244.56742033089932,826.2373750039842,1,0.01,64,,,,,,,,,,,,False,False,,
0,3,13722,2,0.0015901070816420713,0.9996357012750455,0.0008580708953411166,0.9996357012750455,0.9996317032523756,0.9996317032523756,0.9996317032523756,0.0,"{""0"": 0.9995933306222041, ""1"": 0.999670075882547}","{""0"": 0.9991869918699187, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9993403693931399}",0.09438567941415785,1.0,0.0007411837577819824,0.963151207115629,0.09438567941415785,0.0007411837577819824,,7.149529933316146,7.500730989019789,1.4744550486660681,147.44550606326766,815.194041992072,1,0.01,64,,,,,,,,,,,,False,False,,
0,4,13722,2,0.00047503554006377886,1.0,0.002652104388987429,0.9989071038251366,1.0,0.9988951097571268,0.9988951097571268,0.0008136696501220841,"{""0"": 0.9987799918666125, ""1"": 0.999010227647641}","{""0"": 0.9983739837398374, ""1"": 0.9993399339933994}","{""0"": 0.9991863303498779, ""1"": 0.9986807387862797}",0.08950366151342555,0.9999982621278702,0.003246128559112549,0.9649904519414386,0.08950366151342555,0.003246128559112549,,7.444367955016495,7.877093567602361,1.7222044685103994,172.22045683841276,910.1457500073593,1,0.01,64,,,,,,,,,,,,False,False,,
0,5,13722,2,0.000560261205929808,1.0,0.00015161231483013348,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.11065907241659886,1.0,0.0003935694694519043,0.9570707070707071,0.11065907241659886,0.0003935694694519043,,7.681066975147362,7.727518702798009,0.21721633010443697,21.721632638544264,780.1974999892991,1,0.01,64,,,,,,,,,,,,False,False,,
0,6,13722,2,0.0002475291052982103,1.0,0.0008768998585617018,0.9992714025500911,1.0,0.9992632359856479,0.9992632359856479,0.0016273393002440573,"{""0"": 0.999185667752443, ""1"": 0.999340804218853}","{""0"": 1.0, ""1"": 0.9986824769433466}","{""0"": 0.9983726606997559, ""1"": 1.0}",0.0886899918633035,1.0,0.0002854466438293457,0.9652976758993951,0.0886899918633035,0.0002854466438293457,,7.825958477763755,7.8660851994794525,0.3484056021646733,34.840559099786056,773.6798749829177,1,0.01,64,,,,,,,,,,,,False,False,,
0,7,13722,2,0.00023226065748658162,1.0,0.0012859180452895005,0.9992714025500911,1.0,0.9992632359856479,0.9992632359856479,0.0016273393002440573,"{""0"": 0.999185667752443, ""1"": 0.999340804218853}","{""0"": 1.0, ""1"": 0.9986824769433466}","{""0"": 0.9983726606997559, ""1"": 1.0}",0.1000813669650122,0.9999999999999999,0.00045931339263916016,0.9610142630744849,0.1000813669650122,0.00045931339263916016,,8.043195680295057,8.09544367610315,0.45118475703121375,45.118476448968345,835.1562499883585,1,0.01,64,,,,,,,,,,,,False,False,,
0,8,13722,2,0.00010589030065349043,1.0,0.0009605684584997551,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.1000813669650122,1.0,0.0008873343467712402,0.9610142630744849,0.1000813669650122,0.0008873343467712402,,8.138027364295882,8.275623310834176,1.0952752365775789,109.52752610432266,788.5382920212578,1,0.01,64,,,,,,,,,,,,False,False,,
0,9,13722,2,0.00015655764523111174,1.0,0.0009237213695129423,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0935720097640358,1.0,0.0011220574378967285,0.963457260883381,0.0935720097640358,0.0011220574378967285,,8.195259916829604,8.58435457839592,1.8045384039174694,180.45384270732325,819.6442499756813,1,0.01,64,,,,,,,,,,,,False,False,,
0,10,13722,2,0.00013026081373831148,1.0,7.449433990607991e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.09031733116354759,1.0,0.0001544952392578125,0.9646834234807509,0.09031733116354759,0.0001544952392578125,,8.37560208579724,8.392574797459423,0.34589313370395797,34.58931363026413,843.4611250122543,1,0.01,64,,,,,,,,,,,,False,False,,
