client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
1,1,1421,2,0.6853628754615784,0.6385964912280702,0.10935662686824799,0.9614035087719298,5.755831610292613,7.322390957311966,4.309924335042752,430.99245386531874,1386.9071659864858,1,0.01,64
1,2,1421,2,0.600080692768097,0.7964912280701755,0.029214384406805037,0.9894736842105263,6.290936698850754,7.551532548257582,3.364008916861586,336.40091019482355,93.32479099975899,1,0.01,64
1,3,1421,2,0.08391232267022133,0.9894736842105263,0.05371825378388166,0.9929824561403509,6.793827213090506,7.566956234348244,2.0798509311382314,207.98510113965435,100.06791696650907,1,0.01,64
1,4,1421,2,0.02156294360756874,0.9929824561403509,0.049793170462362465,0.9964912280701754,7.291879281267906,7.823885198154802,1.8371553304957113,183.71553658940405,104.18258304707706,1,0.01,64
1,5,1421,2,0.016739917639642953,0.9894736842105263,0.020971638942137362,0.9894736842105263,7.570547676591648,7.750302460271247,1.109781157932008,110.97811604331861,102.54049999639392,1,0.01,64
1,6,1421,2,0.009907833975739777,0.9894736842105263,0.0008051572192925959,1.0,7.709265563293056,7.869958259662004,0.8803197430327433,88.03197845791337,92.50058396719396,1,0.01,64
1,7,1421,2,0.005343418015399948,0.9964912280701754,0.005533338540408295,0.9964912280701754,7.837064900476695,8.15621225909658,1.3368489434600865,133.68489519937106,102.67304099397734,1,0.01,64
1,8,1421,2,0.00047365887148771436,1.0,0.021918548555004237,0.9964912280701754,7.986472676602282,8.192245150746501,1.1630736697478186,116.30736834824599,105.41304101934657,1,0.01,64
1,9,1421,2,7.79653804784175e-05,1.0,0.001468411457608454,1.0,8.029256961044062,7.996969766482022,0.4006358677827412,40.06358634529206,99.8511670040898,1,0.01,64
1,10,1421,2,5.390505393734202e-05,1.0,5.234963737166254e-05,1.0,8.03033670414178,7.9931272841430605,0.21212962456688741,21.212961829870032,97.80824999324977,1,0.01,64
1,11,1421,2,5.3201033733785155e-05,1.0,0.0002983291051350534,1.0,8.020252265630601,7.994537219721268,0.48103285363678655,48.103286266186686,100.62337497947738,1,0.01,64
1,12,1421,2,1.637184996070573e-05,1.0,3.399003562662983e-05,1.0,8.058377225461419,8.006326284890122,0.23271642370497192,23.271642034319147,113.58100001234561,1,0.01,64
1,13,1421,2,0.0007419650963129242,1.0,4.114361208849004e-05,1.0,8.086552510277109,8.065633552871708,0.39302957214858925,39.30295736515668,102.53575001843274,1,0.01,64
1,14,1421,2,5.527808507395093e-05,1.0,0.00031205340164888187,1.0,8.111166771138805,8.05827023630638,0.25801031397265023,25.801031545483323,93.46283302875236,1,0.01,64
1,15,1421,2,6.325615777313942e-05,1.0,0.02188183929392835,0.9929824561403509,8.11284231216252,8.114678984847195,0.7962046141086311,79.62046653741193,92.11704204790294,1,0.01,64
1,16,1421,2,2.6048241943499305e-05,1.0,2.249059052701341e-05,1.0,8.112499441484255,8.064267765560936,0.19459036578790512,19.459036706120653,103.62116701435298,1,0.01,64
1,17,1421,2,5.9465217145771024e-05,1.0,0.011208186554722489,0.9964912280701754,8.099506242986381,8.230965868276494,0.9784035187560126,97.8403570475676,139.34833300299942,1,0.01,64
1,18,1421,2,1.9192462059436365e-05,1.0,8.375868801522302e-05,1.0,8.119429445647052,8.06816763524222,0.3151386536425447,31.513864484377322,101.03474999777973,1,0.01,64
1,19,1421,2,2.5033506244653835e-05,1.0,3.291861521574902e-05,1.0,8.106816372239035,8.051457900574164,0.2654397448707185,26.543974052111338,96.91349999047816,1,0.01,64
1,20,1421,2,2.3005601087788817e-05,1.0,1.0302693408448248e-05,1.0,8.108132767485763,8.071942429541501,0.21349988481961615,21.349988499880926,99.01516704121605,1,0.01,64
