client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,confusion_matrix_counts,confusion_matrix_normalized,confusion_matrix_class_names,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
5,1,13722,2,0.685733835364497,0.5537340619307832,0.011970222375334003,0.9978142076502732,0.3615659725129481,0.9977910597333928,0.9977910597333928,0.0016246953696181787,"{""0"": 0.997564935064935, ""1"": 0.9980171844018506}","{""0"": 0.9967558799675588, ""1"": 0.9986772486772487}","{""0"": 0.9983753046303818, ""1"": 0.9973579920739762}","[[1229.0, 2.0], [4.0, 1510.0]]","[[0.9983753046303818, 0.0016246953696181965], [0.002642007926023778, 0.9973579920739762]]","[""0"", ""1""]",0.11697806661251016,0.9997838378959145,0.016748547554016113,0.9542730999684642,0.11697806661251016,0.016748547554016113,,5.75456738865811,6.864527975560093,3.4029378371635666,340.29377948704035,3318.036332988413,1,0.01,64,,,,,,,,,,,,False,False,,
5,2,13722,2,0.010768920529720396,0.9996357012750455,0.0022958777168072585,0.9996357012750455,0.9996318154876513,0.9996318154876513,0.9996318154876513,0.0,"{""0"": 0.9995939910678034, ""1"": 0.9996696399074991}","{""0"": 0.9991883116883117, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9993394980184941}","[[1231.0, 0.0], [1.0, 1513.0]]","[[1.0, 0.0], [0.0006605019815059445, 0.9993394980184941]]","[""0"", ""1""]",0.08123476848090982,0.9999995640250946,0.004843413829803467,0.9680306905370843,0.08123476848090982,0.004843413829803467,,6.647955240029065,6.967690906423499,0.8129076349937611,81.2907634536983,1601.845958008198,1,0.01,64,,,,,,,,,,,,False,False,,
5,3,13722,2,0.0008016241711650997,1.0,0.004223961455525484,0.9985428051001821,1.0,0.9985266997430178,0.9985266997430178,0.0032493907392363575,"{""0"": 0.9983726606997559, ""1"": 0.9986807387862797}","{""0"": 1.0, ""1"": 0.997364953886693}","{""0"": 0.9967506092607636, ""1"": 1.0}","[[1227.0, 4.0], [0.0, 1514.0]]","[[0.9967506092607636, 0.003249390739236393], [0.0, 1.0]]","[""0"", ""1""]",0.10154346060113728,0.9999960727623014,0.002063155174255371,0.9603552172534094,0.10154346060113728,0.002063155174255371,,7.01872930074656,7.583309830781564,2.030877620579658,203.08776298182377,1675.7294999988517,1,0.01,64,,,,,,,,,,,,False,False,,
5,4,13722,2,0.00022061952615839018,1.0,0.00010722428225224491,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[1231.0, 0.0], [0.0, 1514.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.09910641754670999,1.0,0.00024312734603881836,0.9612698412698413,0.09910641754670999,0.00024312734603881836,,7.285256680928979,7.643703874969741,1.2826783182603336,128.26783258985222,1569.3756670079893,1,0.01,64,,,,,,,,,,,,False,False,,
5,5,13722,2,0.00013446920740196134,1.0,0.010079313327920782,0.9989071038251366,1.0,0.998895612961628,0.998895612961628,0.0,"{""0"": 0.9987829614604462, ""1"": 0.9990082644628099}","{""0"": 0.9975688816855753, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9980184940554822}","[[1231.0, 0.0], [3.0, 1511.0]]","[[1.0, 0.0], [0.0019815059445178335, 0.9980184940554822]]","[""0"", ""1""]",0.11210398050365557,0.9995439422461884,8.940696716308594e-05,0.9557522123893806,0.11210398050365557,8.940696716308594e-05,,7.369083468647509,7.87569941915804,2.018536286974597,201.85364187298828,1636.6951249947306,1,0.01,64,,,,,,,,,,,,False,False,,
5,6,13722,2,8.654705371279919e-05,1.0,0.00946196755585545,0.9989071038251366,1.0,0.998895612961628,0.998895612961628,0.0,"{""0"": 0.9987829614604462, ""1"": 0.9990082644628099}","{""0"": 0.9975688816855753, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9980184940554822}","[[1231.0, 0.0], [3.0, 1511.0]]","[[1.0, 0.0], [0.0019815059445178335, 0.9980184940554822]]","[""0"", ""1""]",0.09910641754670999,0.9996963150431039,7.355213165283203e-05,0.9609399809463322,0.09910641754670999,7.355213165283203e-05,,7.452179175718288,7.64849946544394,0.8699233275856597,86.99233545462913,1400.837416993454,1,0.01,64,,,,,,,,,,,,False,False,,
5,7,13722,2,0.0001290023273911576,1.0,0.0023424963830282566,0.9989071038251366,1.0,0.998895612961628,0.998895612961628,0.0,"{""0"": 0.9987829614604462, ""1"": 0.9990082644628099}","{""0"": 0.9975688816855753, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9980184940554822}","[[1231.0, 0.0], [3.0, 1511.0]]","[[1.0, 0.0], [0.0019815059445178335, 0.9980184940554822]]","[""0"", ""1""]",0.10722989439480098,1.0,0.0002766251564025879,0.9582278481012658,0.10722989439480098,0.0002766251564025879,,7.605821384332897,7.952438011691964,1.7690052066085122,176.90052215614284,1593.0455830093706,1,0.01,64,,,,,,,,,,,,False,False,,
5,8,13722,2,7.829366391930772e-05,1.0,4.736843059850629e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[1231.0, 0.0], [0.0, 1514.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.09910641754670999,1.0,0.0001035928726196289,0.9612698412698413,0.09910641754670999,0.0001035928726196289,,7.756009824970371,7.7837544740127536,0.3303007334384402,33.03007410177385,1652.577457993175,1,0.01,64,,,,,,,,,,,,False,False,,
5,9,13722,2,4.157067853030153e-05,1.0,0.013718796614083721,0.9978142076502732,1.0,0.9977917207898426,0.9977917207898426,0.0,"{""0"": 0.9975688816855753, ""1"": 0.9980145598941098}","{""0"": 0.9951495553759094, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9960369881109643}","[[1231.0, 0.0], [6.0, 1508.0]]","[[1.0, 0.0], [0.003963011889035667, 0.9960369881109643]]","[""0"", ""1""]",0.10316815597075549,0.9997872708402006,5.4836273193359375e-06,0.9594166138237159,0.10316815597075549,5.4836273193359375e-06,,7.775812768819577,8.039613638944047,1.7433142201346188,174.3314229132362,1368.8433749921387,1,0.01,64,,,,,,,,,,,,False,False,,
5,10,13722,2,3.2777648642835165e-05,1.0,0.008970867032604834,0.9978142076502732,1.0,0.997789707956944,0.997789707956944,0.004874086108854536,"{""0"": 0.997557003257329, ""1"": 0.998022412656559}","{""0"": 1.0, ""1"": 0.9960526315789474}","{""0"": 0.9951259138911455, ""1"": 1.0}","[[1225.0, 6.0], [0.0, 1514.0]]","[[0.9951259138911455, 0.00487408610885459], [0.0, 1.0]]","[""0"", ""1""]",0.08854589764419171,0.9999982595468209,0.003085613250732422,0.9652534268409309,0.08854589764419171,0.003085613250732422,,7.7883968346225245,7.8493193757684585,0.7836797304115545,78.36797191739544,1453.1057919957675,1,0.01,64,,,,,,,,,,,,False,False,,
