client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm
0,1,44515,2,2.4415619007178715,0.08907109962933843,0.0026878333500852543,0.9997753566213636,0.08186018957466502,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.5,0.9999955917404398,0.9928932189941406,0.9988753936122358,0.5,0.9928932189941406,,6.21726866551924,6.512181794191386,0.0,0.18960945870584467,1461.2045110000054,1,0.01,64,,,,,,,,,
0,2,44515,2,0.6397506439260074,0.6534875884533303,0.002043792571722796,0.9997753566213636,0.3958366956613821,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.5,0.9999954282470254,0.9914460778236389,0.9998876530726885,0.5,0.9914460778236389,,6.371431130107306,6.5784994846157545,0.0,0.15771563764460952,848.5069710000062,1,0.01,64,,,,,,,,,
0,3,44515,2,0.22243631961090224,0.9289003706615747,0.001693885465751269,0.9997753566213636,0.48470532986645914,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,0.9999987819303311,0.9978532791137695,0.994578109115554,0.0,0.9978532791137695,,6.515908253696814,6.666236995873982,0.0,0.10207739399421369,837.6648159999718,1,0.01,64,,,,,,,,,
0,4,44515,2,0.16198638496654374,0.9667527799618106,0.0014820293059788778,0.9997753566213636,0.4982124224075555,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",1.0,0.999999633431168,0.5,0.9998876656931027,1.0,0.5,,6.630154989412029,6.746374304713218,0.0,0.07126565688878,842.156784999986,1,0.01,64,,,,,,,,,
0,5,44515,2,0.12745988576539924,0.9829271032236325,0.0012622933834791183,0.9997753566213636,0.5085145638120142,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",1.0,0.9999998231850593,0.5,0.9998876656931027,1.0,0.5,,6.719868942169348,6.834682503893735,0.0,0.08074390170631697,819.058138999992,1,0.01,64,,,,,,,,,
0,6,44515,2,0.06506045428769928,0.9966303493204538,0.001153583286005804,0.9997753566213636,0.5579795051038646,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",1.0,0.9999999621345035,0.5,0.9998876656931027,1.0,0.5,,6.804588549821908,6.886989810226608,0.0,0.06830238468342603,849.7816609999518,1,0.01,64,,,,,,,,,
0,7,44515,2,0.0708300119265914,0.996181062563181,0.0017257071984723943,0.9997753566213636,0.5516748027204437,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.5,0.9999733098124397,0.9981676936149597,0.9997190853418731,0.5,0.9981676936149597,,6.871047981612907,7.0666315876810595,0.0,0.07570633516093561,825.5909530000167,1,0.01,64,,,,,,,,,
0,8,44515,2,0.021260009333491325,0.9989891047961361,0.0013363079834692014,0.9997753566213636,0.5906562108866127,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,0.9999998485181472,0.9969924092292786,0.9992692113103603,0.0,0.9969924092292786,,6.97430152021357,7.012341718440726,0.0,0.30077976889880764,836.834486999976,1,0.01,64,,,,,,,,,
0,9,44515,2,1.2173630356788636,0.5412782208244412,0.0009576711270450947,0.9997753566213636,0.3516337184934788,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",1.0,1.0,0.5,0.9998876656931027,1.0,0.5,,7.056746396006655,7.133440348609616,0.0,0.3472579284681042,847.1112590000303,1,0.01,64,,,,,,,,,
0,10,44515,2,0.14307947946446284,0.9746152982140851,0.001163789105235732,0.9997753566213636,0.502266430508005,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,0.9999999242562404,0.9634983539581299,0.999606631076145,0.0,0.9634983539581299,,7.098724159978597,7.233990358813351,0.0,0.10566049147443318,832.9038900000114,1,0.01,64,,,,,,,,,
0,11,44515,2,0.07231134639254638,0.9874199707963608,0.0007456351861037547,0.9997753566213636,0.5140757490107405,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",1.0,1.0,0.5,0.9998876656931027,1.0,0.5,,7.161681993662118,7.218174548920414,0.0,0.08350058667115928,836.780186999988,1,0.01,64,,,,,,,,,
0,12,44515,2,0.0353486694195973,0.9941592721554532,0.0008662474970541163,0.9997753566213636,0.5342494969818914,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,0.9999999873795857,0.9887732267379761,0.999943823380709,0.0,0.9887732267379761,,7.204624271084348,7.266751425599487,0.0,0.10887572565679582,846.0523649999914,1,0.01,64,,,,,,,,,
0,13,44515,2,0.022712894755282573,0.9970796360777266,0.000551085174603421,0.9997753566213636,0.5659353435343535,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.9915167689323425,0.9998314512051238,0.0,0.9915167689323425,,7.25153056895733,7.295176963227284,0.0,0.07303768845236937,825.1419459999738,1,0.01,64,,,,,,,,,
0,14,44515,2,0.04069484067814691,0.9930360552622711,0.0004164203997788718,0.9997753566213636,0.5285555669433911,0.49994383284655136,0.49994383284655136,1.0,"{""0"": 0.0, ""1"": 0.9998876656931027}","{""0"": 0.0, ""1"": 0.9997753566213636}","{""0"": 0.0, ""1"": 1.0}",0.0,1.0,0.971617579460144,1.0,0.0,0.971617579460144,,7.287081146594533,7.334377334673184,0.0,0.09673896223710379,833.4879000000228,1,0.01,64,,,,,,,,,
