client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
5,1,13722,2,0.7000516985738,0.4364298724954463,0.00804078609271105,1.0,0.30973973061657994,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.10577705451586655,1.0,0.017589330673217773,0.958886780518659,0.10577705451586655,0.017589330673217773,,5.793964834821723,6.787623991667152,3.1253846717426033,312.5384729033436,1932.6139590120874,1,0.01,64,,,,,,,,,,,,False,False,,
5,2,13722,2,0.009184389494272858,1.0,0.005718421522625397,0.9978142076502732,1.0,0.9977890172013657,0.9977890172013657,0.004882017900732283,"{""0"": 0.9975530179445351, ""1"": 0.9980250164581962}","{""0"": 1.0, ""1"": 0.9960578186596584}","{""0"": 0.9951179820992677, ""1"": 1.0}",0.10740439381611067,0.9999952297790076,0.0022720694541931152,0.9582806573957017,0.10740439381611067,0.0022720694541931152,,6.712414483367206,7.392280520718857,2.114302487091842,211.43025049989464,858.0671249947045,1,0.01,64,,,,,,,,,,,,False,False,,
5,3,13722,2,0.0015662943045500405,0.9996357012750455,0.0011185239682374739,0.9996357012750455,0.9996317032523756,0.9996316465159195,0.9996316465159195,0.0008136696501220841,"{""0"": 0.9995929995929996, ""1"": 0.9996702934388394}","{""0"": 1.0, ""1"": 0.999340804218853}","{""0"": 0.9991863303498779, ""1"": 1.0}",0.09764035801464606,1.0,0.000641167163848877,0.9619289340101523,0.09764035801464606,0.000641167163848877,,7.1912253974560505,7.326347978818739,0.6716432712830074,67.16432678873517,937.8880000149366,1,0.01,64,,,,,,,,,,,,False,False,,
5,4,13722,2,0.00037302831790225885,1.0,0.002191743925301802,0.9992714025500911,1.0,0.9992632359856479,0.9992632359856479,0.0016273393002440573,"{""0"": 0.999185667752443, ""1"": 0.999340804218853}","{""0"": 1.0, ""1"": 0.9986824769433466}","{""0"": 0.9983726606997559, ""1"": 1.0}",0.11310008136696502,1.0,0.00016963481903076172,0.956165247555976,0.11310008136696502,0.00016963481903076172,,7.3244738558528875,7.637464525803557,1.2763529232751905,127.63529740654906,826.6850830113981,1,0.01,64,,,,,,,,,,,,False,False,,
5,5,13722,2,0.00014097458323555846,1.0,0.0016642074120724385,0.9996357012750455,1.0,0.9996316465159195,0.9996316465159195,0.0008136696501220841,"{""0"": 0.9995929995929996, ""1"": 0.9996702934388394}","{""0"": 1.0, ""1"": 0.999340804218853}","{""0"": 0.9991863303498779, ""1"": 1.0}",0.10252237591537836,1.0,6.413459777832031e-05,0.9601013299556681,0.10252237591537836,6.413459777832031e-05,,7.544277176887522,7.64232771211223,0.5821031055830206,58.210311534558606,877.6906249986496,1,0.01,64,,,,,,,,,,,,False,False,,
5,6,13722,2,9.23661619010598e-05,1.0,0.003837593985862927,0.9989071038251366,1.0,0.9988949395477585,0.9988949395477585,0.0016273393002440573,"{""0"": 0.9987789987789988, ""1"": 0.9990108803165183}","{""0"": 0.999185667752443, ""1"": 0.998681608437706}","{""0"": 0.9983726606997559, ""1"": 0.9993403693931399}",0.08950366151342555,0.9999939175659021,5.936622619628906e-05,0.9649904519414386,0.08950366151342555,5.936622619628906e-05,,7.596965772792071,7.8221839540959,1.334827383080938,133.48274447599417,867.0650410058443,1,0.01,64,,,,,,,,,,,,False,False,,
5,7,13722,2,7.456409375028966e-05,1.0,0.00011232361916776173,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0951993490642799,1.0,8.940696716308594e-05,0.9628453477294379,0.0951993490642799,8.940696716308594e-05,,7.637293196710905,7.759137688469172,0.7444327337299526,74.44327855641856,875.3869170031976,1,0.01,64,,,,,,,,,,,,False,False,,
5,8,13722,2,4.776906018039797e-05,1.0,0.0003057741654798562,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0951993490642799,1.0,0.0005085468292236328,0.9628453477294379,0.0951993490642799,0.0005085468292236328,,7.696401367510445,7.801770396776945,1.301601727715001,130.16017686065166,853.209249995416,1,0.01,64,,,,,,,,,,,,False,False,,
5,9,13722,2,0.00042801641685337227,0.9996357012750455,2.5590768018446397e-05,1.0,0.9996316465159195,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0919446704637917,1.0,4.4345855712890625e-05,0.9640699523052464,0.0919446704637917,4.4345855712890625e-05,,7.78491108236636,7.806455898163205,0.2624209638230877,26.242094714178005,842.6442500203848,1,0.01,64,,,,,,,,,,,,False,False,,
5,10,13722,2,2.7656633603835997e-05,1.0,0.006041148373570163,0.9981785063752276,1.0,0.9981576590175174,0.9981576590175174,0.004068348250610199,"{""0"": 0.9979616795760293, ""1"": 0.9983536384590056}","{""0"": 1.0, ""1"": 0.9967126890203813}","{""0"": 0.9959316517493898, ""1"": 1.0}",0.11879576891781937,0.9999995651742868,0.006630301475524902,0.9540591567023285,0.11879576891781937,0.006630301475524902,,7.839761956913918,7.873172320470417,1.0339699917058316,103.3970053336899,852.2550420020707,1,0.01,64,,,,,,,,,,,,False,False,,
