client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,confusion_matrix_counts,confusion_matrix_normalized,confusion_matrix_class_names,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
5,1,3741,2,0.7758964200814565,0.1068090787716956,0.02086755643055464,0.9959946595460614,0.09800459025246389,0.9894457987515324,0.9894457987515324,0.0,"{""0"": 0.9811320754716981, ""1"": 0.9977595220313666}","{""0"": 0.9629629629629629, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9955290611028316}","[[78.0, 0.0], [3.0, 668.0]]","[[1.0, 0.0], [0.004470938897168405, 0.9955290611028316]]","[""0"", ""1""]",0.14102564102564102,0.9998483751199532,0.03499245643615723,0.9911242603550295,0.14102564102564102,0.03499245643615723,,5.744162299729136,7.05094478105809,3.7908856957028165,379.0885797521774,4494.387209007982,1,0.01,64,,,,,,,,,,,,False,False,,
5,2,3741,2,0.03860090207308531,1.0,0.0023670984470906356,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.1282051282051282,1.0,0.019083797931671143,0.992603550295858,0.1282051282051282,0.019083797931671143,,6.481143721966302,7.014807671554952,1.6326519578106573,163.26519757956976,766.9204589910805,1,0.01,64,,,,,,,,,,,,False,False,,
5,3,3741,2,0.0032458187197335064,1.0,0.0003373804235404047,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.05128205128205128,1.0,0.004381120204925537,0.9970282317979198,0.05128205128205128,0.004381120204925537,,6.933038916618671,7.279266267798631,1.2873183161876907,128.73183499680368,821.5278749994468,1,0.01,64,,,,,,,,,,,,False,False,,
5,4,3741,2,0.00036036781724154326,1.0,0.0001898238382030589,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.15384615384615385,1.0,0.002859354019165039,0.9911373707533235,0.15384615384615385,0.002859354019165039,,7.1588913960053695,7.3028788607134185,0.7561763076182318,75.61763467152987,802.7583340008277,1,0.01,64,,,,,,,,,,,,False,False,,
5,5,3741,2,0.00018696412250089148,1.0,9.820427294471301e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.10256410256410256,1.0,0.000586390495300293,0.9940740740740741,0.10256410256410256,0.000586390495300293,,7.2564621070464375,7.281515969997534,0.418654566581632,41.86545795641692,1115.393750005751,1,0.01,64,,,,,,,,,,,,False,False,,
5,6,3741,2,8.666279669948078e-05,1.0,0.0005257882852068482,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.10256410256410256,1.0,0.000283658504486084,0.9940740740740741,0.10256410256410256,0.000283658504486084,,7.40570649585267,7.415412813531615,0.6138265933707333,61.38265980316392,755.2101670007687,1,0.01,64,,,,,,,,,,,,False,False,,
5,7,3741,2,5.839928477750315e-05,1.0,4.5535827969918806e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.07692307692307693,1.0,0.0002498030662536621,0.9955489614243324,0.07692307692307693,0.0002498030662536621,,7.475860878680471,7.469123450423532,0.10411159076368605,10.411159569063898,556.5411670104368,1,0.01,64,,,,,,,,,,,,False,False,,
5,8,3741,2,4.682686600669209e-05,1.0,3.9561893875846486e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.10256410256410256,1.0,0.0005068778991699219,0.9940740740740741,0.10256410256410256,0.0005068778991699219,,7.49873952406393,7.526588463911715,0.5773719782914807,57.737197745028176,1063.9230420056265,1,0.01,64,,,,,,,,,,,,False,False,,
5,9,3741,2,4.0462118552871594e-05,1.0,0.0002647110406239032,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.1794871794871795,1.0,0.0041741132736206055,0.9896755162241888,0.1794871794871795,0.0041741132736206055,,7.567042882798873,7.5858058250148765,0.658176071452199,65.81760888769976,806.2129170139087,1,0.01,64,,,,,,,,,,,,False,False,,
5,10,3741,2,3.977386510693274e-05,1.0,0.00010895653000867848,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[78.0, 0.0], [0.0, 671.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.15384615384615385,0.9999999999999999,0.0013844966888427734,0.9911373707533235,0.15384615384615385,0.0013844966888427734,,7.60891927102482,7.713847989392757,1.0861667467888285,108.61667759117194,533.5155829961877,1,0.01,64,,,,,,,,,,,,False,False,,
