client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,confusion_matrix_counts,confusion_matrix_normalized,confusion_matrix_class_names,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
7,1,10772,2,0.7797181010246277,0.08816705336426914,0.05789614389376605,0.9879350348027842,0.08259151553544011,0.9593625070352254,0.9593625070352254,0.13903743315508021,"{""0"": 0.9252873563218391, ""1"": 0.9934376577486118}","{""0"": 1.0, ""1"": 0.9869608826479438}","{""0"": 0.8609625668449198, ""1"": 1.0}","[[161.0, 26.0], [0.0, 1968.0]]","[[0.8609625668449198, 0.13903743315508021], [0.0, 1.0]]","[""0"", ""1""]",0.0855614973262032,0.9897466429671037,0.6524034738540649,0.9956972918248544,0.0855614973262032,0.6524034738540649,,5.744162299729136,6.686051774385628,3.0139726607205226,301.39727289526627,3395.6247919995803,1,0.01,64,,,,,,,,,,,,False,False,,
7,2,10772,2,0.05789614389376605,0.9879350348027842,0.004955404445782359,0.9986078886310905,0.9593625070352254,0.9955975515168188,0.9955975515168188,0.010695187165775444,"{""0"": 0.9919571045576407, ""1"": 0.9992379984759969}","{""0"": 0.9946236559139785, ""1"": 0.9989842559674962}","{""0"": 0.9893048128342246, ""1"": 0.9994918699186992}","[[185.0, 2.0], [1.0, 1967.0]]","[[0.9893048128342246, 0.0106951871657754], [0.0005081300813008131, 0.9994918699186992]]","[""0"", ""1""]",0.0855614973262032,0.9999971756286536,0.02250683307647705,0.9959514170040485,0.0855614973262032,0.02250683307647705,,6.686051774385628,7.222973360379984,1.9274005673348533,192.7400656192102,758.7330829992425,1,0.01,64,,,,,,,,,,,,False,False,,
7,3,10772,2,0.01394746286849327,0.9995359628770302,0.0012470386367674697,0.9995359628770302,0.998539601863617,0.998539601863617,0.998539601863617,0.0,"{""0"": 0.9973333333333333, ""1"": 0.9997458703939008}","{""0"": 0.9946808510638298, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9994918699186992}","[[187.0, 0.0], [1.0, 1967.0]]","[[1.0, 0.0], [0.0005081300813008131, 0.9994918699186992]]","[""0"", ""1""]",0.10695187165775401,1.0,0.0019565820693969727,0.9949443882709808,0.10695187165775401,0.0019565820693969727,,6.925485479049646,7.08219154871368,0.5110315266661993,51.10315310311173,907.0694589900086,1,0.01,64,,,,,,,,,,,,False,False,,
7,4,10772,2,0.0012470386367674697,0.9995359628770302,0.028979217637028983,0.9925754060324826,0.998539601863617,0.9770209317452363,0.9770209317452363,0.021390374331550777,"{""0"": 0.9581151832460733, ""1"": 0.9959266802443992}","{""0"": 0.9384615384615385, ""1"": 0.9979591836734694}","{""0"": 0.9786096256684492, ""1"": 0.9939024390243902}","[[183.0, 4.0], [12.0, 1956.0]]","[[0.9786096256684492, 0.0213903743315508], [0.006097560975609756, 0.9939024390243902]]","[""0"", ""1""]",0.13903743315508021,0.9998830095571202,0.006837129592895508,0.9921657821582006,0.13903743315508021,0.006837129592895508,,7.08219154871368,7.3192575941670945,1.7489511767406376,174.89512098605428,1005.6197090016212,1,0.01,64,,,,,,,,,,,,False,False,,
7,5,10772,2,0.0017567502411967486,0.9995359628770302,0.009216176086791913,0.9986078886310905,0.998532517172273,0.9955760660038635,0.9955760660038635,0.016042780748663055,"{""0"": 0.9919137466307277, ""1"": 0.9992383853769993}","{""0"": 1.0, ""1"": 0.9984779299847792}","{""0"": 0.983957219251337, ""1"": 1.0}","[[184.0, 3.0], [0.0, 1968.0]]","[[0.983957219251337, 0.016042780748663103], [0.0, 1.0]]","[""0"", ""1""]",0.12834224598930483,0.998617351677334,0.0010713934898376465,0.9939393939393939,0.12834224598930483,0.0010713934898376465,,7.15106046881789,7.39679038832805,1.1074504209939144,110.74504256081762,846.2125000078231,1,0.01,64,,,,,,,,,,,,False,False,,
7,6,10772,2,5.971946120553184e-05,1.0,4.90163569980616e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[187.0, 0.0], [0.0, 1968.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.0748663101604278,1.0,0.0007536411285400391,0.9964556962025316,0.0748663101604278,0.0007536411285400391,,7.183028457920618,7.216788271020037,0.18893080394054818,18.893081577486097,859.6892919886159,1,0.01,64,,,,,,,,,,,,False,False,,
7,7,10772,2,4.90163569980616e-05,1.0,5.227110662364045e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[187.0, 0.0], [0.0, 1968.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.12299465240641712,0.9999999999999999,0.00014591217041015625,0.9941904521343774,0.12299465240641712,0.00014591217041015625,,7.216788271020037,7.3219438381923565,0.6228203266290733,62.282031469351914,1070.106917002704,1,0.01,64,,,,,,,,,,,,False,False,,
7,8,10772,2,6.89260686532875e-05,1.0,0.02260132886300091,0.9981438515081207,1.0,0.9941157838977266,0.9941157838977266,0.016042780748663055,"{""0"": 0.989247311827957, ""1"": 0.9989842559674962}","{""0"": 0.9945945945945946, ""1"": 0.9984771573604061}","{""0"": 0.983957219251337, ""1"": 0.9994918699186992}","[[184.0, 3.0], [1.0, 1967.0]]","[[0.983957219251337, 0.016042780748663103], [0.0005081300813008131, 0.9994918699186992]]","[""0"", ""1""]",0.12299465240641712,0.9963521717700914,0.00033652782440185547,0.9939363314805457,0.12299465240641712,0.00033652782440185547,,7.246774572844098,7.403751133312948,1.325281571273952,132.52815881608296,783.3251670090249,1,0.01,64,,,,,,,,,,,,False,False,,
7,9,10772,2,8.09222111617119e-05,1.0,0.00038641020180019787,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[187.0, 0.0], [0.0, 1968.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.10695187165775401,1.0,0.0001227855682373047,0.9949443882709808,0.10695187165775401,0.0001227855682373047,,7.256671339223533,7.343213625606525,0.6016041081456812,60.16041301689591,819.3022920022486,1,0.01,64,,,,,,,,,,,,False,False,,
7,10,10772,2,0.0025327294614030773,0.9995359628770302,3.735065108819125e-05,1.0,0.998539601863617,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","[[187.0, 0.0], [0.0, 1968.0]]","[[1.0, 0.0], [0.0, 1.0]]","[""0"", ""1""]",0.0855614973262032,1.0,3.457069396972656e-05,0.9959514170040485,0.0855614973262032,3.457069396972656e-05,,7.378961298864954,7.402185683714218,0.2818219489185738,28.18219577761479,1092.2289169975556,1,0.01,64,,,,,,,,,,,,False,False,,
