round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms,pairwise_cosine_mean,pairwise_cosine_std,l2_dispersion_mean,l2_dispersion_std
1,median,11,,1.463255916871081,0.9793516993522644,100.0,7.932733969254927,0.5593563602660852,1.4318750036181882,3914.537583987112,0.7457227939909155,0.17807959165838455,3.732803388075395,1.2170012308441913
2,median,11,,1.2372965688220803,0.9911937713623047,100.0,8.960944999348033,0.40685958213991447,1.084292001905851,192.4401660071453,0.817330340905623,0.15620728406230378,3.252448092807423,1.5750827795232896
3,median,11,,1.2957798702176468,0.9911187887191772,100.0,10.200348507274281,0.45782444991589943,1.1424169933889061,246.73545800033025,0.8877673896876248,0.09656591580220919,3.099505446173928,1.2517847451543327
4,median,11,,1.5378777948960543,0.9893213510513306,100.0,11.099540623751553,0.7978249088216501,1.0895419982261956,253.55866699828766,0.8983287291093306,0.0919741890783042,3.2864227945154365,1.351912208740807
5,median,11,,1.4109184385269673,0.991915762424469,100.0,11.628605062311346,0.8567953779577854,1.1065410071751103,257.5697079882957,0.9103672948750583,0.07937332817248346,3.250924088738181,1.3336325977252115
6,median,11,,1.450187698498399,0.9920898675918579,100.0,12.066800290888006,0.8639706688487603,1.1357080074958503,274.8547079972923,0.9126644459637728,0.07725553443535277,3.3184828758239746,1.3802279682782723
7,median,11,,1.1059400335588825,0.9956790208816528,100.0,12.308326807889072,0.552001210335594,1.2132919946452603,283.9919580001151,0.9309410918842662,0.0558256622142268,2.9050371646881104,1.3164748592441915
8,median,11,,1.2703289107426021,0.9947085976600647,100.0,12.806331374428488,0.7485786767480493,1.0614579950924963,251.43766599649098,0.9284757267345082,0.05847240609435989,3.1746301651000977,1.2650594040351721
9,median,11,,1.2428397784286056,0.9951893091201782,100.0,13.113150943409313,0.663456646871986,1.0505000100238249,171.9998329936061,0.9321047902107239,0.055852307903663224,3.1280218471180308,1.2964023856199736
10,median,11,,1.1182841141774864,0.9963270425796509,100.0,13.44916109605269,0.5736216108030252,1.1784580128733069,176.54833300912287,0.9391259182583201,0.04733463719867548,3.010135520588268,1.2693229033063798
11,median,11,,1.3018492238565484,0.9952967166900635,100.0,13.848559726368297,0.6573192632754586,1.1216250131838024,430.2322090079542,0.9379559679464861,0.05127509921579681,3.162646705454046,1.2789475242629127
12,median,11,,1.0093638900205937,0.9972752332687378,100.0,14.029297915371982,0.45259359685171013,1.0827079968294129,476.15550000045914,0.9468667723915793,0.04043268561308757,2.898995052684437,1.2504096775493765
13,median,11,,1.2838492256577905,0.9957995414733887,100.0,14.420519655401057,0.6279014820067182,1.0462499922141433,368.1374580046395,0.9419510678811507,0.04738346289229165,3.172504598444158,1.2936682514073403
14,median,11,,0.9164081683783115,0.9979245066642761,100.0,14.540103218772195,0.3429573140473668,2.673625000170432,501.42395799048245,0.9519761605696244,0.036127102167207326,2.800110546025363,1.301427900910154
15,median,11,,1.004217140159701,0.9975977540016174,100.0,14.798470930619674,0.36908045032804215,2.3232089879456908,694.6432910044678,0.954704784263264,0.03447381298062626,2.8168642737648706,1.1821044198820692
16,median,11,,1.1278360591150607,0.9970911741256714,100.0,15.135186455466531,0.42265485157129395,1.0949999996228144,436.39862499549054,0.9517499533566561,0.03771522597578185,3.0144184069199995,1.1609644260111092
17,median,11,,0.9650764283711372,0.9979357123374939,100.0,15.322191151705654,0.32751102411944977,1.2427920009940863,372.8791250032373,0.9558277574452487,0.032318339917911776,2.8630425279790703,1.2217013593300283
18,median,11,,0.9609072983849338,0.9980235695838928,100.0,15.54329690066251,0.3058510634886656,1.2939589942106977,289.66824999952223,0.9577600804242221,0.031000568537824357,2.8554637106982144,1.1651522814374673
19,median,11,,0.9714717559844257,0.9980413317680359,100.0,15.831709081476385,0.33955464210644287,1.1056250077672303,446.50412499322556,0.9575318390672857,0.03129516492854234,2.889771808277477,1.2657858500034374
20,median,11,,1.0356611130676052,0.9978420734405518,100.0,16.063844073902477,0.36055846083904036,1.121583001804538,531.9007079961011,0.9605889374559576,0.030711499263636845,2.8621663613752886,1.1583356159716707
