client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,precision_per_class,recall_per_class,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size,macro_f1_global,macro_f1_personalized,benign_fpr_global,benign_fpr_personalized,personalization_gain,dp_epsilon,dp_delta,dp_sigma,dp_clip_norm,dp_sample_rate,dp_total_steps,dp_enabled,secure_aggregation,secure_aggregation_seed,secure_aggregation_mask_checksum
9,1,5913,2,0.7663254392774481,0.023668639053254437,0.02506965254188368,0.9873203719357565,0.02365747677875886,0.5556306813913304,0.5556306813913304,0.9375,"{""0"": 0.11764705882352941, ""1"": 0.9936143039591315}","{""0"": 1.0, ""1"": 0.9873096446700508}","{""0"": 0.0625, ""1"": 1.0}",0.0,0.9999882685409475,0.9534067511558533,0.995264743865691,0.0,0.9534067511558533,,5.793964834821723,6.444412694362599,2.509212412887629,250.92125384612973,2246.1183330160566,1,0.01,64,,,,,,,,,,,,False,False,,
9,2,5913,2,0.015588776992731973,0.9991546914623838,0.004900435794537005,0.9991546914623838,0.9846341685175805,0.9836568349796229,0.9836568349796229,0.0625,"{""0"": 0.967741935483871, ""1"": 0.9995717344753747}","{""0"": 1.0, ""1"": 0.9991438356164384}","{""0"": 0.9375, ""1"": 1.0}",0.125,1.0,0.12799662351608276,0.9991438356164384,0.125,0.12799662351608276,,6.501408641327308,6.917871100074711,1.3197950267850143,131.9795057620826,412.8689579956699,1,0.01,64,,,,,,,,,,,,False,False,,
9,3,5913,2,0.001003914233909822,1.0,0.0006326197891260227,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0,0.9999999999999999,0.9561562538146973,0.9995713673381912,0.0,0.9561562538146973,,6.924482467464556,7.121631064391664,0.6127641271171865,61.276414282611945,431.8694169924129,1,0.01,64,,,,,,,,,,,,False,False,,
9,4,5913,2,0.00028156239147249023,1.0,6.24439736910924e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0625,1.0,0.0151175856590271,0.9995717344753747,0.0625,0.0151175856590271,,7.174460788868849,7.585918413107772,1.2855687263837292,128.55687589124426,414.8744170088321,1,0.01,64,,,,,,,,,,,,False,False,,
9,5,5913,2,0.00014737758120693463,1.0,0.0003927931619201493,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0625,1.0,0.07917672395706177,0.9995717344753747,0.0625,0.07917672395706177,,7.326454804951568,7.456927002683437,1.252966526995862,125.29665807725915,438.5982499807142,1,0.01,64,,,,,,,,,,,,False,False,,
9,6,5913,2,7.341451955174929e-05,1.0,0.048303356676785224,0.9957734573119188,1.0,0.9313590103628747,0.9313590103628747,0.0,"{""0"": 0.8648648648648649, ""1"": 0.9978531558608845}","{""0"": 0.7619047619047619, ""1"": 1.0}","{""0"": 1.0, ""1"": 0.9957155098543273}",0.0625,0.9999615370039423,0.0008550882339477539,0.9978549978549979,0.0625,0.0008550882339477539,,7.393276272087664,7.492767506942548,0.6212072736339961,62.12072482836379,416.8978329980746,1,0.01,64,,,,,,,,,,,,False,False,,
9,7,5913,2,4.753791348009958e-05,1.0,3.236693718415489e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.1875,1.0,0.00031888484954833984,0.9987163029525032,0.1875,0.00031888484954833984,,7.442983745965459,7.463886316363019,0.09750687483074941,9.750687555835357,428.28983400249854,1,0.01,64,,,,,,,,,,,,False,False,,
9,8,5913,2,4.1207818675933306e-05,1.0,3.548897582636288e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.125,1.0,0.0004709959030151367,0.9991438356164384,0.125,0.0004709959030151367,,7.48882202624504,7.513321826848448,0.2516609637869802,25.166096533163067,419.3489169992972,1,0.01,64,,,,,,,,,,,,False,False,,
9,9,5913,2,4.32069911384085e-05,1.0,1.8856711425254807e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0625,1.0,0.0003418922424316406,0.9995717344753747,0.0625,0.0003418922424316406,,7.502391663698941,7.524461548523577,0.1528083063701268,15.280830288678475,423.53466601343825,1,0.01,64,,,,,,,,,,,,False,False,,
9,10,5913,2,2.4052397987505076e-05,1.0,5.840182194860015e-05,1.0,1.0,1.0,1.0,0.0,"{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}","{""0"": 1.0, ""1"": 1.0}",0.0625,0.9999999999999999,0.03178107738494873,0.9995717344753747,0.0625,0.03178107738494873,,7.527958834287143,7.768979206989948,1.0863699597044407,108.63699484424471,411.2327089824248,1,0.01,64,,,,,,,,,,,,False,False,,
