client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
3,1,451,2,0.6985642910003662,0.4175824175824176,0.24445609003305435,0.8351648351648352,5.755831610292613,6.533937535825324,2.5657900946246723,256.579014630184,1382.8077919897623,1,0.01,64
3,2,451,2,0.2465585172176361,0.9010989010989011,0.11163429729640484,0.945054945054945,6.290936553029425,7.069098538168432,2.0979852476524616,209.79852926690623,37.46774996398017,1,0.01,64
3,3,451,2,0.11848705634474754,0.989010989010989,0.018196702003479004,1.0,6.793827285470669,7.441071842844745,1.542488525683394,154.24885666091564,41.00320802535862,1,0.01,64
3,4,451,2,0.2690259236842394,0.989010989010989,0.06575897196307778,0.989010989010989,7.291879282800552,7.738163552527701,1.2420196413447562,124.20196965676382,40.718749980442226,1,0.01,64
3,5,451,2,0.0018012750078924,1.0,0.001158952189143747,1.0,7.570547670317669,7.955358288765196,0.8653566003547697,86.53566014398818,44.51445897575468,1,0.01,64
3,6,451,2,0.31761186619405635,0.989010989010989,0.07443110091844574,0.989010989010989,7.709264751116858,8.11377008943957,0.9974181754593682,99.74182057937385,44.45187497185543,1,0.01,64
3,7,451,2,0.000196931985556148,1.0,0.3970757250135648,0.989010989010989,7.8370625850828635,8.141874318394436,0.9988514423408046,99.88514421431955,46.49224999593571,1,0.01,64
3,8,451,2,0.07141787425643997,0.989010989010989,7.196772730821976e-05,1.0,7.9864442281150465,8.258397987004296,1.1395190951294605,113.9519121572857,37.81587502453476,1,0.01,64
3,9,451,2,2.7109736038255505e-05,1.0,0.00012639900342037436,1.0,8.029237498869051,8.276547092294134,1.0086605535091875,100.86606024607948,38.316541002132,1,0.01,64
3,10,451,2,4.125357827433618e-05,1.0,0.00015169371181400493,1.0,8.03050864263847,8.15511898636351,0.5992977631451852,59.92977784574798,33.3146249759011,1,0.01,64
3,11,451,2,2.6183541194768623e-05,1.0,3.0311882255773526e-05,1.0,8.020376452395942,8.315474162764003,1.18460296352847,118.4602954597788,36.72304202336818,1,0.01,64
3,12,451,2,3.203899541404098e-05,1.0,0.10665300147229573,0.989010989010989,8.056076208631488,8.294140529569686,0.8616897864504671,86.16898245638652,41.33312503108755,1,0.01,64
3,13,451,2,2.161969678127207e-05,1.0,0.00017513066995888948,1.0,8.088323612409864,8.228148413938857,0.5095032448558757,50.950324198844406,43.59750001458451,1,0.01,64
3,14,451,2,1.0695880973798921e-05,1.0,0.5262538007400508,0.989010989010989,8.102692386063426,8.348577997409429,1.0504415480617377,105.0441604007038,38.21700002299622,1,0.01,64
3,15,451,2,3.499747981550172e-05,1.0,7.004194048931822e-05,1.0,8.097759020636715,8.246804108735999,0.8455920828602221,84.55920856411096,38.38424995774403,1,0.01,64
3,16,451,2,9.01813814380148e-06,1.0,1.332400097453501e-05,1.0,8.092957531490113,8.199399833442412,0.4806869723343552,48.06869875987378,40.059082966763526,1,0.01,64
3,17,451,2,7.9171054494509e-06,1.0,1.1632930636551464e-05,1.0,8.08229604665712,8.177026770430528,0.4784032641916852,47.840326880043754,154.18029099237174,1,0.01,64
3,18,451,2,8.837392897476093e-06,1.0,8.885491183718841e-06,1.0,8.090804836256089,8.206418150915336,0.5395737269354741,53.957373611158296,40.212374995462596,1,0.01,64
3,19,451,2,7.518239272030769e-05,1.0,0.0010983673751070455,1.0,8.079575672276706,8.242749114586283,0.8323848003566408,83.23848266090266,46.05958395404741,1,0.01,64
3,20,451,2,7.905639279215393e-06,1.0,5.20315745689004e-06,1.0,8.109262182208015,8.322093387979926,0.7012244874285676,70.12245169407143,35.86925001582131,1,0.01,64
