client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
4,1,10949,2,0.6412367446081979,0.8255707762557077,0.029609884401517256,0.9949771689497717,5.754567222933344,6.682504380380702,3.034753398506056,303.47535162104873,2644.52287502354,1,0.01,64
4,2,10949,2,0.07450938490884644,0.9981735159817352,0.017198589138154474,0.9981735159817352,6.412777083136432,6.937583439557163,1.368675924190558,136.86759167135807,640.2527919854037,1,0.01,64
4,3,10949,2,0.004924321141360061,0.9990867579908675,0.018169804528588428,0.9995433789954338,6.878109739138582,7.366128196716885,1.5340668877662769,153.40669074959771,644.1760000307113,1,0.01,64
4,4,10949,2,0.01612415415500956,0.9990867579908675,0.02235964862026906,0.9995433789954338,7.184919683116228,7.450926423873444,1.0036938259284094,100.36938226698912,685.3806670405902,1,0.01,64
4,5,10949,2,0.020588071320006358,0.9990867579908675,0.04851719142711123,0.9981735159817352,7.357989554825186,8.129697424289875,2.76619453544717,276.61945170595453,636.1279999837279,1,0.01,64
4,6,10949,2,0.01966831310939077,0.9995433789954338,0.01664984082817682,0.9995433789954338,7.440183853950339,7.469648391779908,0.12855962174827848,12.85596264615165,672.5267500150949,1,0.01,64
4,7,10949,2,0.02136648139192922,0.9995433789954338,0.018909270819338936,0.9995433789954338,7.464802296055283,7.486540353714164,0.14171499488132844,14.171500107455135,653.2542920322157,1,0.01,64
4,8,10949,2,0.022011422567551824,0.9995433789954338,0.0307179967187819,0.9968036529680365,7.482062807755459,7.685755566644013,1.236595348658616,123.65953430950611,650.7655840250663,1,0.01,64
4,9,10949,2,0.02280608525387444,0.9995433789954338,0.023114359124468006,0.9981735159817352,7.5212137999636415,7.580538642451603,0.5494520614597679,54.94520733944069,663.0547089735046,1,0.01,64
4,10,10949,2,0.022916856358746632,0.9995433789954338,0.01708088946927871,0.9995433789954338,7.536556319615501,7.627006495285374,0.8271280443673728,82.71280611052761,657.8830829821527,1,0.01,64
4,11,10949,2,0.02304864389012177,0.9995433789954338,0.029574958164448616,0.9995433789954338,7.546600447743976,7.715576152441204,0.8642400628627185,86.42400797913777,674.4107080157846,1,0.01,64
4,12,10949,2,0.022841670052834422,0.9995433789954338,0.01855794814478681,0.9990867579908675,7.552475956406514,7.61192580657183,0.3994610376338952,39.946103269291605,656.510500004515,1,0.01,64
4,13,10949,2,0.021983699537356318,0.9995433789954338,0.020498432625182823,0.9995433789954338,7.573271092938293,7.5835631127306975,0.03709079811150592,3.7090797673192353,672.870457987301,1,0.01,64
4,14,10949,2,0.021626401894536684,0.9995433789954338,0.021148521364063658,0.9995433789954338,7.582647189268714,7.597577570235698,0.06669300980041105,6.669301003005935,657.436040986795,1,0.01,64
4,15,10949,2,0.02189803195890688,0.9995433789954338,0.022045292990930776,0.9990867579908675,7.593320322733543,7.608942902156902,0.25920580528020803,25.92058222493417,657.403459015768,1,0.01,64
4,16,10949,2,0.022443943096732255,0.9995433789954338,0.014942812545008824,0.9986301369863013,7.602897097340633,7.69809287232619,0.8399842830056276,83.99843111056101,636.5688750520349,1,0.01,64
4,17,10949,2,0.023316851700552175,0.9990867579908675,0.013964948289140012,0.9995433789954338,7.612969403855352,7.754964844270165,0.9350011855326572,93.50012057358444,664.9546659900807,1,0.01,64
4,18,10949,2,0.02384037501960847,0.9995433789954338,0.03603913176980963,0.9986301369863013,7.619053949299688,7.825662885417019,0.7772997402618821,77.72997843361853,644.5336670149118,1,0.01,64
4,19,10949,2,0.024008067359656188,0.9990867579908675,0.028892871564520257,0.9990867579908675,7.634698162063801,7.709781037032218,0.35517251402511857,35.517252654995964,655.9337909566239,1,0.01,64
4,20,10949,2,0.023067261498363224,0.9995433789954338,0.0230538541252307,0.9990867579908675,7.641018660619681,7.646512602733283,0.03182437253313194,3.18243718172276,703.2650000182912,1,0.01,64
